Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,lifexp,lifexpf
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr112,"West Coast",2023,81.13,82.76
Nicaragua,America,NIC,National,NICt,Total,2023,74.95,77.42
Nicaragua,America,NIC,Subnat,NICr103,"Atlantico (Rio San Juan, Atlantico Norte (Raan), Atlantico Sur (Raas))",2023,72.88,75.15
Nicaragua,America,NIC,Subnat,NICr102,"Central-Norte (Boaco, Chontales, Jinotega, Matagalpa, Esteli, Madriz, Nueva Segovia)",2023,74.16,76.55
Nicaragua,America,NIC,Subnat,NICr101,"Pacifico (Chinandega, Leon, Managua, Masaya, Granada, Carazo, Rivas)",2023,76.33,78.93
Niger,Africa,NER,National,NERt,Total,2023,61.18,62.13
Niger,Africa,NER,Subnat,NERr101,Agadez,2023,64.63,64.96
Niger,Africa,NER,Subnat,NERr102,Diffa,2023,64.63,64.96
Niger,Africa,NER,Subnat,NERr103,Dosso,2023,58.52,59.2
Niger,Africa,NER,Subnat,NERr104,Maradi,2023,60.19,61.04
Niger,Africa,NER,Subnat,NERr106,Tahoua,2023,62.27,63.33
Niger,Africa,NER,Subnat,NERr105,"Tillabery (incl Niamey)",2023,61.92,62.94
Niger,Africa,NER,Subnat,NERr107,Zinder,2023,60.59,61.48
Nigeria,Africa,NGA,National,NGAt,Total,2023,54.46,54.74
Nigeria,Africa,NGA,Subnat,NGAr122,Abia,2023,57.66,58.23
Nigeria,Africa,NGA,Subnat,NGAr137,"Abuja FCT",2023,62.61,63.63
Nigeria,Africa,NGA,Subnat,NGAr108,Adamawa,2023,59.71,60.46
Nigeria,Africa,NGA,Subnat,NGAr101,"Akwa Ibom",2023,58.82,59.5
Nigeria,Africa,NGA,Subnat,NGAr102,Anambra,2023,61.59,62.52
Nigeria,Africa,NGA,Subnat,NGAr103,Bauchi,2023,49.9,49.77
Nigeria,Africa,NGA,Subnat,NGAr131,Bayelsa,2023,53.2,53.37
Nigeria,Africa,NGA,Subnat,NGAr105,Benue,2023,60.53,61.36
Nigeria,Africa,NGA,Subnat,NGAr106,Borno,2023,54.22,54.48
Nigeria,Africa,NGA,Subnat,NGAr107,"Cross River",2023,56.14,56.57
Nigeria,Africa,NGA,Subnat,NGAr123,Delta,2023,55.9,56.31
Nigeria,Africa,NGA,Subnat,NGAr132,Ebonyi,2023,64.55,65.74
Nigeria,Africa,NGA,Subnat,NGAr104,Edo,2023,55.82,56.23
Nigeria,Africa,NGA,Subnat,NGAr133,Ekiti,2023,59.49,60.23
Nigeria,Africa,NGA,Subnat,NGAr124,Enugu,2023,63.82,64.95
Nigeria,Africa,NGA,Subnat,NGAr134,Gombe,2023,56.17,56.61
Nigeria,Africa,NGA,Subnat,NGAr109,Imo,2023,60.88,61.75
Nigeria,Africa,NGA,Subnat,NGAr125,Jigawa,2023,48.72,48.48
Nigeria,Africa,NGA,Subnat,NGAr110,Kaduna,2023,51.29,51.29
Nigeria,Africa,NGA,Subnat,NGAr111,Kano,2023,49.7,49.55
Nigeria,Africa,NGA,Subnat,NGAr112,Katsina,2023,50.77,50.71
Nigeria,Africa,NGA,Subnat,NGAr126,Kebbi,2023,48.76,48.53
Nigeria,Africa,NGA,Subnat,NGAr127,Kogi,2023,60.87,61.73
Nigeria,Africa,NGA,Subnat,NGAr113,Kwara,2023,60.23,61.03
Nigeria,Africa,NGA,Subnat,NGAr114,Lagos,2023,65.87,67.19
Nigeria,Africa,NGA,Subnat,NGAr135,Nassarawa,2023,58.05,58.65
Nigeria,Africa,NGA,Subnat,NGAr115,Niger,2023,59.68,60.44
Nigeria,Africa,NGA,Subnat,NGAr116,Ogun,2023,56.27,56.72
Nigeria,Africa,NGA,Subnat,NGAr117,Ondo,2023,60.22,61.02
Nigeria,Africa,NGA,Subnat,NGAr128,Osun,2023,60.3,61.11
Nigeria,Africa,NGA,Subnat,NGAr118,Oyo,2023,59.51,60.24
Nigeria,Africa,NGA,Subnat,NGAr119,Plateau,2023,56.44,56.9
Nigeria,Africa,NGA,Subnat,NGAr120,Rivers,2023,51.96,52.02
Nigeria,Africa,NGA,Subnat,NGAr121,Sokoto,2023,49.32,49.14
Nigeria,Africa,NGA,Subnat,NGAr129,Taraba,2023,59.21,59.93
Nigeria,Africa,NGA,Subnat,NGAr130,Yobe,2023,60.74,61.6
Nigeria,Africa,NGA,Subnat,NGAr136,Zamfora,2023,52.38,52.48
"North Macedonia",Europe,MKD,National,MKDt,Total,2023,77.4,79.57
"North Macedonia",Europe,MKD,Subnat,MKDr108,East,2023,77.4,79.57
"North Macedonia",Europe,MKD,Subnat,MKDr104,"North East",2023,77.4,79.57
"North Macedonia",Europe,MKD,Subnat,MKDr102,Pelagoniski,2023,77.4,79.57
"North Macedonia",Europe,MKD,Subnat,MKDr107,Poloski,2023,77.4,79.57
"North Macedonia",Europe,MKD,Subnat,MKDr101,Skopski,2023,77.91,80.13
"North Macedonia",Europe,MKD,Subnat,MKDr106,"South East",2023,77.4,79.57
"North Macedonia",Europe,MKD,Subnat,MKDr105,"South West",2023,77.4,79.57
"North Macedonia",Europe,MKD,Subnat,MKDr103,Vardarski,2023,77.4,79.57
Norway,Europe,NOR,National,NORt,Total,2023,83.31,84.85
Norway,Europe,NOR,Subnat,NORr104,"Agder og Rogaland",2023,83.48,85.03
Norway,Europe,NOR,Subnat,NORr102,"Hedmark og Oppland",2023,82.47,83.83
Norway,Europe,NOR,Subnat,NORr107,Nord-Norge,2023,82.27,84.03
Norway,Europe,NOR,Subnat,NORr101,"Oslo og Akershus",2023,84.28,85.73
Norway,Europe,NOR,Subnat,NORr103,Sor-Ostlandet,2023,83.17,84.73
Norway,Europe,NOR,Subnat,NORr106,Trondelag,2023,83.58,85.03
Norway,Europe,NOR,Subnat,NORr105,Vestlandet,2023,84.08,85.73
Oman,Asia/Pacific,OMN,National,OMNt,Total,2023,80.03,81.88
Pakistan,Asia/Pacific,PAK,National,PAKt,Total,2023,67.65,70.16
Pakistan,Asia/Pacific,PAK,Subnat,PAKr107,AJK,2023,66.33,68.68
Pakistan,Asia/Pacific,PAK,Subnat,PAKr104,Balochistan,2023,67.55,70.05
Pakistan,Asia/Pacific,PAK,Subnat,PAKr108,FATA,2023,73.45,76.7
Pakistan,Asia/Pacific,PAK,Subnat,PAKr106,"Gilgit Baltistan",2023,67.65,70.16
Pakistan,Asia/Pacific,PAK,Subnat,PAKr105,"Islamabad (ICT)",2023,71.26,74.23
Pakistan,Asia/Pacific,PAK,Subnat,PAKr103,"Khyber Pakhtunkhwa (NWFrontier)",2023,69.3,72.03
Pakistan,Asia/Pacific,PAK,Subnat,PAKr101,Punjab,2023,66.83,69.24
Pakistan,Asia/Pacific,PAK,Subnat,PAKr102,Sindh,2023,67.76,70.28
Palestine,Asia/Pacific,PSE,National,PSEt,Total,2023,65.17,71.5
Palestine,Asia/Pacific,PSE,Subnat,PSEr110,Bethlehem,2023,65.02,71.33
Palestine,Asia/Pacific,PSE,Subnat,PSEr114,"Deir El-Balah",2023,65.32,71.68
Palestine,Asia/Pacific,PSE,Subnat,PSEr113,"Gaza City",2023,64.24,70.41
Palestine,Asia/Pacific,PSE,Subnat,PSEr111,Hebron,2023,64.77,71.03
Palestine,Asia/Pacific,PSE,Subnat,PSEr101,Jenin,2023,65.83,72.28
Palestine,Asia/Pacific,PSE,Subnat,PSEr108,"Jericho and Al Aghwar",2023,66.21,72.73
Palestine,Asia/Pacific,PSE,Subnat,PSEr109,Jerusalem,2023,66.87,73.5
Palestine,Asia/Pacific,PSE,Subnat,PSEr115,"Khan Yunis",2023,66.15,72.66
Palestine,Asia/Pacific,PSE,Subnat,PSEr104,Nablus,2023,63.95,70.06
Palestine,Asia/Pacific,PSE,Subnat,PSEr112,"North Gaza",2023,64.75,71.01
Palestine,Asia/Pacific,PSE,Subnat,PSEr105,Qalqiliya,2023,64.49,70.7
Palestine,Asia/Pacific,PSE,Subnat,PSEr116,Rafah,2023,65.71,72.14
Palestine,Asia/Pacific,PSE,Subnat,PSEr107,"Ramallah & Al-Bireh",2023,65.56,71.96
Palestine,Asia/Pacific,PSE,Subnat,PSEr106,Salfit,2023,65.17,71.5
Palestine,Asia/Pacific,PSE,Subnat,PSEr102,Tubas,2023,64.14,70.29
Palestine,Asia/Pacific,PSE,Subnat,PSEr103,Tulkarm,2023,64.97,71.27
Panama,America,PAN,National,PANt,Total,2023,79.59,82.56
Panama,America,PAN,Subnat,PANr101,"Bocas del Toro",2023,79.59,82.56
Panama,America,PAN,Subnat,PANr104,Chiriqui,2023,79.59,82.56
Panama,America,PAN,Subnat,PANr102,Cocle,2023,79.59,82.56
Panama,America,PAN,Subnat,PANr103,Colon,2023,79.59,82.56
Panama,America,PAN,Subnat,PANr105,Darien,2023,79.59,82.56
Panama,America,PAN,Subnat,PANr111,"Embera Wounaan",2023,79.59,82.56
Panama,America,PAN,Subnat,PANr106,Herrera,2023,79.59,82.56
Panama,America,PAN,Subnat,PANr110,"Kuna Yala",2023,79.59,82.56
Panama,America,PAN,Subnat,PANr107,"Los Santos",2023,79.59,82.56
Panama,America,PAN,Subnat,PANr112,"Ngobe Bugle",2023,79.59,82.56
Panama,America,PAN,Subnat,PANr108,Panama,2023,79.59,82.56
Panama,America,PAN,Subnat,PANr109,Veraguas,2023,79.59,82.56
"Papua New Guinea",Asia/Pacific,PNG,National,PNGt,Total,2023,66.13,69.09
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr120,"Autonomous Region of Bougainville",2023,69.76,73.12
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr103,Central,2023,68.25,71.44
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr110,"Chimbu, Simbu",2023,65.09,67.93
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr118,"East New Britain",2023,68.05,71.21
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr114,"East Sepik",2023,65.53,68.41
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr111,"Eastern Highlands",2023,64.04,66.75
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr108,Enga,2023,61.14,63.52
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr102,Gulf,2023,67.16,70.23
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr121,Hela,2023,66.94,69.98
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr122,Jiwaka,2023,65.88,68.8
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr113,Madang,2023,67.92,71.07
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr116,Manus,2023,67.24,70.32
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr105,"Milne Bay",2023,68.91,72.18
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr112,Morobe,2023,65.96,68.89
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr104,"National Capital District",2023,66.47,69.46
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr117,"New Ireland",2023,66.61,69.62
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr106,"Northern, Oro",2023,66.51,69.51
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr107,"Southern Highlands",2023,60.71,63.05
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr119,"West New Britain",2023,68.45,71.67
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr115,"West Sepik, Sandaun",2023,67.14,70.21
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr101,Western,2023,67.19,70.26
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr109,"Western Highlands",2023,69.22,72.52
Paraguay,America,PRY,National,PRYt,Total,2023,73.84,76.95
Paraguay,America,PRY,Subnat,PRYr105,"Central (Asuncion, Central)",2023,74.81,78.02
Paraguay,America,PRY,Subnat,PRYr102,"North-East (Caaguazu, Alto Parana, Canideyu)",2023,73.09,76.12
Paraguay,America,PRY,Subnat,PRYr101,"North-West (Boqueron, Alto Paraguay, Presidente Hayes, Conception, Amambay, San pedro, Cordillera)",2023,72.97,75.98
Paraguay,America,PRY,Subnat,PRYr104,"South-East (Guaira, Misiones, Paraguari, Neembucu)",2023,74.25,77.41
Paraguay,America,PRY,Subnat,PRYr103,"South-West (Caazapa, Itapua)",2023,73.96,77.08
Peru,America,PER,National,PERt,Total,2023,77.74,80.12
Peru,America,PER,Subnat,PERr106,"Central (Huancavelica, Huanuco, Junin, Pasco)",2023,76.96,79.27
Peru,America,PER,Subnat,PERr103,"East (Madre de Dios, Cusco, Puno, Apurimac)",2023,75.91,78.11
Peru,America,PER,Subnat,PERr101,"North (Tumbes, Piura, Lambayeque, Cajamarca, La Libertad)",2023,78.11,80.52
Peru,America,PER,Subnat,PERr102,"North East (Amazonas, Loreto, San Martin, Ucayali)",2023,76,78.21
Peru,America,PER,Subnat,PERr104,"South (Tacna, Moquegua, Arequipa, Ica, Ayacucho)",2023,78.63,81.1
Peru,America,PER,Subnat,PERr105,"West (Ancash, Lima, Callao)",2023,78.77,81.25
Philippines,Asia/Pacific,PHL,National,PHLt,Total,2023,69.83,72.82
Philippines,Asia/Pacific,PHL,Subnat,PHLr117,ARMM,2023,69.11,72.01
Philippines,Asia/Pacific,PHL,Subnat,PHLr102,"Cordillera Admin Region",2023,71.23,74.37
Philippines,Asia/Pacific,PHL,Subnat,PHLr103,I-Ilocos,2023,67.57,70.31
Philippines,Asia/Pacific,PHL,Subnat,PHLr104,"II-Cagayan Valley",2023,71.54,74.71
Philippines,Asia/Pacific,PHL,Subnat,PHLr105,"III-Central Luzon",2023,69.85,72.83
Philippines,Asia/Pacific,PHL,Subnat,PHLr106,IVA-CALABARZON,2023,69.44,72.38
Philippines,Asia/Pacific,PHL,Subnat,PHLr107,IVB-MIMAROPA,2023,69.29,72.21
Philippines,Asia/Pacific,PHL,Subnat,PHLr112,"IX-Zamboanga Peninsula",2023,68.31,71.13
Philippines,Asia/Pacific,PHL,Subnat,PHLr101,"National Capital Region",2023,71.67,74.86
Philippines,Asia/Pacific,PHL,Subnat,PHLr108,V-Bicol,2023,69.46,72.4
Philippines,Asia/Pacific,PHL,Subnat,PHLr109,"VI-Western Visayas",2023,70.07,73.09
Philippines,Asia/Pacific,PHL,Subnat,PHLr110,"VII-Central Visayas",2023,69.33,72.26
Philippines,Asia/Pacific,PHL,Subnat,PHLr111,"VIII-Eastern Visayas",2023,69.23,72.15
Philippines,Asia/Pacific,PHL,Subnat,PHLr113,"X-Northern Mindanao",2023,70.4,73.45
Philippines,Asia/Pacific,PHL,Subnat,PHLr114,XI-Davao,2023,71.22,74.36
Philippines,Asia/Pacific,PHL,Subnat,PHLr115,XII-SOCCSKSARGEN,2023,68.92,71.8
Philippines,Asia/Pacific,PHL,Subnat,PHLr116,XIII-Caraga,2023,71.02,74.13
Poland,Europe,POL,National,POLt,Total,2023,78.63,82.35
Poland,Europe,POL,Subnat,POLr112,Dolnoslaskie,2023,78.16,81.98
Poland,Europe,POL,Subnat,POLr114,Kujawsko-Pomorskie,2023,78.26,81.57
Poland,Europe,POL,Subnat,POLr101,Lodzkie,2023,77.55,81.27
Poland,Europe,POL,Subnat,POLr105,Lubelskie,2023,78.77,82.89
Poland,Europe,POL,Subnat,POLr111,Lubuskie,2023,77.95,81.67
Poland,Europe,POL,Subnat,POLr103,Malopolskie,2023,79.99,83.6
Poland,Europe,POL,Subnat,POLr102,Mazowieckie,2023,79.25,82.92
Poland,Europe,POL,Subnat,POLr113,Opolskie,2023,78.97,82.89
Poland,Europe,POL,Subnat,POLr106,Podkarpackie,2023,79.99,83.8
Poland,Europe,POL,Subnat,POLr108,Podlaskie,2023,79.38,83.8
Poland,Europe,POL,Subnat,POLr116,Pomorskie,2023,78.87,82.28
Poland,Europe,POL,Subnat,POLr104,Slaskie,2023,78.06,81.57
Poland,Europe,POL,Subnat,POLr107,Swietokrzyskie,2023,78.46,82.79
Poland,Europe,POL,Subnat,POLr115,Warminsko-Mazurskie,2023,77.85,81.87
Poland,Europe,POL,Subnat,POLr109,Wielkopolskie,2023,78.77,82.28
Poland,Europe,POL,Subnat,POLr110,Zachodniopomorskie,2023,78.16,81.98
Portugal,Europe,PRT,National,PRTt,Total,2023,82.36,85.12
Portugal,Europe,PRT,Subnat,PRTr105,Alentejo,2023,80.89,84.08
Portugal,Europe,PRT,Subnat,PRTr102,Algarve,2023,81.39,84.79
Portugal,Europe,PRT,Subnat,PRTr104,"Area Metropolitana de Lisboa",2023,82.3,85.09
Portugal,Europe,PRT,Subnat,PRTr103,Centro,2023,82.6,85.39
Portugal,Europe,PRT,Subnat,PRTr101,Norte,2023,83.1,85.59
Portugal,Europe,PRT,Subnat,PRTr107,"Regiao Autonoma da Madeira",2023,79.88,82.77
Portugal,Europe,PRT,Subnat,PRTr106,"Regiao Autonoma dos Acores",2023,78.57,82.07
Qatar,Asia/Pacific,QAT,National,QATt,Total,2023,82.37,83.37
Romania,Europe,ROU,National,ROUt,Total,2023,75.94,79.56
Romania,Europe,ROU,Subnat,ROUr108,Bucuresti,2023,77.42,80.31
Romania,Europe,ROU,Subnat,ROUr107,Centru,2023,76.3,79.91
Romania,Europe,ROU,Subnat,ROUr101,Nord-Est,2023,75.39,79.51
Romania,Europe,ROU,Subnat,ROUr106,Nord-Vest,2023,76.1,79.41
Romania,Europe,ROU,Subnat,ROUr103,Sud,2023,75.39,79.31
Romania,Europe,ROU,Subnat,ROUr102,Sud-Est,2023,75.19,79.2
Romania,Europe,ROU,Subnat,ROUr104,"Sud-Vest Oltenia",2023,76.3,79.81
Romania,Europe,ROU,Subnat,ROUr105,Vest,2023,75.8,79
"Russian Federation",Europe,RUS,National,RUSt,Total,2023,73.15,
"Russian Federation",Europe,RUS,Subnat,RUSr101,"The Central Federal District",2023,74.36,
"Russian Federation",Europe,RUS,Subnat,RUSr108,"The Far East  Federal District",2023,69.95,
"Russian Federation",Europe,RUS,Subnat,RUSr102,"The North West Federal District",2023,73.48,
"Russian Federation",Europe,RUS,Subnat,RUSr104,"The North-Caucasian Federal District",2023,76.22,
"Russian Federation",Europe,RUS,Subnat,RUSr105,"The Privolzhsky (Volga) Federal District",2023,72.81,
"Russian Federation",Europe,RUS,Subnat,RUSr107,"The Siberian  Federal District",2023,70.85,
"Russian Federation",Europe,RUS,Subnat,RUSr103,"The South Federal District",2023,73.07,
"Russian Federation",Europe,RUS,Subnat,RUSr106,"The Urals  Federal District",2023,72.83,
Rwanda,Africa,RWA,National,RWAt,Total,2023,67.79,69.89
Rwanda,Africa,RWA,Subnat,RWAr101,"City of Kigali",2023,70.47,72.86
Rwanda,Africa,RWA,Subnat,RWAr105,East,2023,66.97,68.98
Rwanda,Africa,RWA,Subnat,RWAr104,North,2023,66.88,68.88
Rwanda,Africa,RWA,Subnat,RWAr102,South,2023,66.98,69
Rwanda,Africa,RWA,Subnat,RWAr103,West,2023,68.62,70.81
"Saint Lucia",America,LCA,National,LCAt,Total,2023,72.7,76.3
"Saint Lucia",America,LCA,Subnat,LCAr102,"St Lucia rural",2023,72.7,76.3
"Saint Lucia",America,LCA,Subnat,LCAr101,"St Lucia urban",2023,72.7,76.3
Samoa,Asia/Pacific,WSM,National,WSMt,Total,2023,71.7,73.66
Samoa,Asia/Pacific,WSM,Subnat,WSMr101,"Apia Urban Area",2023,70.97,73.3
Samoa,Asia/Pacific,WSM,Subnat,WSMr102,"North West Upolu",2023,70.98,73.31
Samoa,Asia/Pacific,WSM,Subnat,WSMr103,"Rest of Upolu",2023,71.67,74.07
Samoa,Asia/Pacific,WSM,Subnat,WSMr104,Savaii,2023,72.29,74.75
"Sao Tome & Principe",Africa,STP,National,STPt,Total,2023,69.72,73.73
"Sao Tome & Principe",Africa,STP,Subnat,STPr101,"Regiao Centro",2023,70.64,74.77
"Sao Tome & Principe",Africa,STP,Subnat,STPr104,"Regiao do Principe",2023,69.63,73.62
"Sao Tome & Principe",Africa,STP,Subnat,STPr103,"Regiao Norte",2023,68.11,71.9
"Sao Tome & Principe",Africa,STP,Subnat,STPr102,"Regiao Sul",2023,69.05,72.97
"Saudi Arabia",Asia/Pacific,SAU,National,SAUt,Total,2023,78.73,81.16
"Saudi Arabia",Asia/Pacific,SAU,Subnat,SAUr101,"Center (Riadh, Qassim)",2023,78.73,81.16
"Saudi Arabia",Asia/Pacific,SAU,Subnat,SAUr104,"Eastern province",2023,78.73,81.16
"Saudi Arabia",Asia/Pacific,SAU,Subnat,SAUr105,"North (Northern Borders, Al Jawf, Hail)",2023,78.73,81.16
"Saudi Arabia",Asia/Pacific,SAU,Subnat,SAUr103,"South (Bahah, Jizan, Asir, Najran)",2023,78.73,81.16
"Saudi Arabia",Asia/Pacific,SAU,Subnat,SAUr102,"West (Makka, Madinah, Tabuk)",2023,78.73,81.16
Senegal,Africa,SEN,National,SENt,Total,2023,68.68,70.75
Senegal,Africa,SEN,Subnat,SENr101,Dakar,2023,71.11,73.44
Senegal,Africa,SEN,Subnat,SENr103,Diourbel,2023,67.32,69.25
Senegal,Africa,SEN,Subnat,SENr109,Fatick,2023,69.53,71.69
Senegal,Africa,SEN,Subnat,SENr106,Kaolack,2023,68.62,70.69
Senegal,Africa,SEN,Subnat,SENr110,Kolda,2023,64.54,66.16
Senegal,Africa,SEN,Subnat,SENr108,Louga,2023,67.3,69.22
Senegal,Africa,SEN,Subnat,SENr104,"Saint Louis",2023,69.33,71.47
Senegal,Africa,SEN,Subnat,SENr105,Tambacounda,2023,67.06,68.96
Senegal,Africa,SEN,Subnat,SENr107,Thies,2023,69.25,71.38
Senegal,Africa,SEN,Subnat,SENr102,Ziguinchor,2023,71.92,74.34
Serbia,Europe,SRB,National,SRBt,Total,2023,76.77,80.04
Serbia,Europe,SRB,Subnat,SRBr101,Belgrade,2023,76.77,80.04
Serbia,Europe,SRB,Subnat,SRBr104,"South and East Serbia",2023,76.77,80.04
Serbia,Europe,SRB,Subnat,SRBr103,"Sumadija and West Serbia",2023,76.77,80.04
Serbia,Europe,SRB,Subnat,SRBr102,Vojvodina,2023,76.77,80.04
"Sierra Leone",Africa,SLE,National,SLEt,Total,2023,61.79,63.5
"Sierra Leone",Africa,SLE,Subnat,SLEr109,Bo,2023,60.41,61.97
"Sierra Leone",Africa,SLE,Subnat,SLEr101,Bombali,2023,64.52,66.55
"Sierra Leone",Africa,SLE,Subnat,SLEr110,Bonthe,2023,67.34,69.7
"Sierra Leone",Africa,SLE,Subnat,SLEr106,Kailahun,2023,64.87,66.94
"Sierra Leone",Africa,SLE,Subnat,SLEr102,Kambia,2023,60.1,61.62
"Sierra Leone",Africa,SLE,Subnat,SLEr107,Kenema,2023,58.86,60.23
"Sierra Leone",Africa,SLE,Subnat,SLEr103,Koinadugu,2023,64.57,66.61
"Sierra Leone",Africa,SLE,Subnat,SLEr108,Kono,2023,62.37,64.16
"Sierra Leone",Africa,SLE,Subnat,SLEr111,Moyamba,2023,60.84,62.45
"Sierra Leone",Africa,SLE,Subnat,SLEr104,"Port Loko",2023,57.04,58.2
"Sierra Leone",Africa,SLE,Subnat,SLEr112,Pujehun,2023,63.35,65.25
"Sierra Leone",Africa,SLE,Subnat,SLEr105,Tonkolili,2023,63.72,65.66
"Sierra Leone",Africa,SLE,Subnat,SLEr113,"Western Rural",2023,60.21,61.75
"Sierra Leone",Africa,SLE,Subnat,SLEr114,"Western Urban",2023,65.14,67.25
Singapore,Asia/Pacific,SGP,National,SGPt,Total,2023,83.74,86.24
"Slovak Republic",Europe,SVK,National,SVKt,Total,2023,78.34,81.58
"Slovak Republic",Europe,SVK,Subnat,SVKr101,"Bratislavsky kraj",2023,80.4,82.69
"Slovak Republic",Europe,SVK,Subnat,SVKr103,"Stredne Slovensko",2023,77.96,81.58
"Slovak Republic",Europe,SVK,Subnat,SVKr104,"Vychodne Slovensko",2023,77.66,81.07
"Slovak Republic",Europe,SVK,Subnat,SVKr102,"Zapadne Slovensko",2023,78.37,81.58
Slovenia,Europe,SVN,National,SVNt,Total,2023,81.6,84.34
Slovenia,Europe,SVN,Subnat,SVNr110,Gorenjska,2023,82.49,84.68
Slovenia,Europe,SVN,Subnat,SVNr111,Goriska,2023,81.63,84.81
Slovenia,Europe,SVN,Subnat,SVNr107,"Jugovzhodna Slovenija",2023,80.32,83.13
Slovenia,Europe,SVN,Subnat,SVNr103,Koroska,2023,81.81,83.96
Slovenia,Europe,SVN,Subnat,SVNr112,Obalno-kraska,2023,82.8,85.56
Slovenia,Europe,SVN,Subnat,SVNr109,Osrednjeslovenska,2023,81.84,84.25
Slovenia,Europe,SVN,Subnat,SVNr102,Podravska,2023,80.41,83.01
Slovenia,Europe,SVN,Subnat,SVNr101,Pomurska,2023,80.29,83.11
Slovenia,Europe,SVN,Subnat,SVNr106,Posavska,2023,80.96,83.71
Slovenia,Europe,SVN,Subnat,SVNr108,Primorsko-notranjska,2023,82.43,84.7
Slovenia,Europe,SVN,Subnat,SVNr104,Savinjska,2023,80.45,83.35
Slovenia,Europe,SVN,Subnat,SVNr105,Zasavska,2023,80.74,83.47
"Solomon Islands",Asia/Pacific,SLB,National,SLBt,Total,2023,70.53,71.98
Somalia,Africa,SOM,National,SOMt,Total,2023,54.4,61.39
Somalia,Africa,SOM,Subnat,SOMr102,Awdal,2023,67.24,77.02
Somalia,Africa,SOM,Subnat,SOMr109,Bakool,2023,54.27,61.24
Somalia,Africa,SOM,Subnat,SOMr116,Banadir,2023,52.34,58.87
Somalia,Africa,SOM,Subnat,SOMr108,Bari,2023,58.62,66.53
Somalia,Africa,SOM,Subnat,SOMr110,Bay,2023,51.96,58.42
Somalia,Africa,SOM,Subnat,SOMr117,Galguduud,2023,54.57,61.59
Somalia,Africa,SOM,Subnat,SOMr111,Gedo,2023,55.33,62.52
Somalia,Africa,SOM,Subnat,SOMr113,Hiran,2023,68.08,78.05
Somalia,Africa,SOM,Subnat,SOMr118,"Lower Juba",2023,50.71,56.89
Somalia,Africa,SOM,Subnat,SOMr115,"Lower Shabelle",2023,50.52,56.67
Somalia,Africa,SOM,Subnat,SOMr112,"Middle Juba",2023,59.29,67.34
Somalia,Africa,SOM,Subnat,SOMr114,"Middle Shabelle",2023,57.12,64.69
Somalia,Africa,SOM,Subnat,SOMr106,Mudug,2023,57.83,65.56
Somalia,Africa,SOM,Subnat,SOMr107,Nugal,2023,57.16,64.75
Somalia,Africa,SOM,Subnat,SOMr103,Sanaag,2023,62.91,71.75
Somalia,Africa,SOM,Subnat,SOMr104,Sool,2023,60,68.2
Somalia,Africa,SOM,Subnat,SOMr105,Togdhere,2023,53.53,60.33
Somalia,Africa,SOM,Subnat,SOMr101,"W Galbeed",2023,55.83,63.13
"South Africa",Africa,ZAF,National,ZAFt,Total,2023,66.14,69.6
"South Africa",Africa,ZAF,Subnat,ZAFr102,"Eastern Cape",2023,64.28,67.5
"South Africa",Africa,ZAF,Subnat,ZAFr104,"Free State",2023,64.31,67.54
"South Africa",Africa,ZAF,Subnat,ZAFr107,Gauteng,2023,66.87,70.42
"South Africa",Africa,ZAF,Subnat,ZAFr105,"KwaZulu Natal",2023,67.13,70.71
"South Africa",Africa,ZAF,Subnat,ZAFr108,Mpumalanga,2023,63.36,66.48
"South Africa",Africa,ZAF,Subnat,ZAFr106,"North West",2023,64.18,67.39
"South Africa",Africa,ZAF,Subnat,ZAFr103,"Northern Cape",2023,66.09,69.54
"South Africa",Africa,ZAF,Subnat,ZAFr109,"Northern Province",2023,68.66,72.43
"South Africa",Africa,ZAF,Subnat,ZAFr101,"Western Cape",2023,67.26,70.86
"South Sudan",Africa,SSD,National,SSDt,Total,2023,57.62,60.63
"South Sudan",Africa,SSD,Subnat,SSDr109,"Central Equatoria",2023,55.46,58.18
