Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,shdi,healthindex,edindex,incindex
Lebanon,Asia/Pacific,LBN,Subnat,LBNr105,"Southern, Nabtieh",2023,0.769,0.889,0.696,0.736
Lesotho,Africa,LSO,National,LSOt,Total,2023,0.55,0.575,0.563,0.515
Lesotho,Africa,LSO,Subnat,LSOr103,Berea,2023,0.577,0.582,0.617,0.537
Lesotho,Africa,LSO,Subnat,LSOr101,Butha-Buthe,2023,0.545,0.585,0.553,0.5
Lesotho,Africa,LSO,Subnat,LSOr102,Leribe,2023,0.545,0.557,0.559,0.52
Lesotho,Africa,LSO,Subnat,LSOr105,Mafeteng,2023,0.54,0.592,0.537,0.495
Lesotho,Africa,LSO,Subnat,LSOr104,Maseru,2023,0.587,0.582,0.62,0.56
Lesotho,Africa,LSO,Subnat,LSOr106,"Mohale s Hoek",2023,0.526,0.585,0.525,0.475
Lesotho,Africa,LSO,Subnat,LSOr109,Mokhotlong,2023,0.485,0.569,0.464,0.432
Lesotho,Africa,LSO,Subnat,LSOr108,"Qasha s Nek",2023,0.521,0.602,0.499,0.471
Lesotho,Africa,LSO,Subnat,LSOr107,Quthing,2023,0.512,0.567,0.507,0.467
Lesotho,Africa,LSO,Subnat,LSOr110,Thaba-Tseka,2023,0.459,0.552,0.418,0.418
Liberia,Africa,LBR,National,LBRt,Total,2023,0.51,0.649,0.496,0.413
Liberia,Africa,LBR,Subnat,LBRr101,Bomi,2023,0.487,0.673,0.45,0.382
Liberia,Africa,LBR,Subnat,LBRr102,Bong,2023,0.47,0.68,0.412,0.37
Liberia,Africa,LBR,Subnat,LBRr103,Gbarpolu,2023,0.414,0.616,0.333,0.346
Liberia,Africa,LBR,Subnat,LBRr104,"Grand Bassa",2023,0.441,0.609,0.378,0.373
Liberia,Africa,LBR,Subnat,LBRr105,"Grand Cape Mount",2023,0.423,0.569,0.359,0.371
Liberia,Africa,LBR,Subnat,LBRr106,"Grand Gedeh",2023,0.494,0.648,0.477,0.391
Liberia,Africa,LBR,Subnat,LBRr107,"Grand Kru",2023,0.467,0.633,0.456,0.352
Liberia,Africa,LBR,Subnat,LBRr108,Lofa,2023,0.447,0.661,0.363,0.372
Liberia,Africa,LBR,Subnat,LBRr109,Margibi,2023,0.493,0.628,0.473,0.403
Liberia,Africa,LBR,Subnat,LBRr110,Maryland,2023,0.499,0.642,0.491,0.396
Liberia,Africa,LBR,Subnat,LBRr111,Montserrado,2023,0.58,0.654,0.626,0.476
Liberia,Africa,LBR,Subnat,LBRr112,Nimba,2023,0.492,0.677,0.46,0.382
Liberia,Africa,LBR,Subnat,LBRr113,"River Cess",2023,0.454,0.66,0.402,0.352
Liberia,Africa,LBR,Subnat,LBRr114,"River Gee",2023,0.5,0.657,0.492,0.386
Liberia,Africa,LBR,Subnat,LBRr115,Sinoe,2023,0.465,0.582,0.46,0.375
Libya,Africa,LBY,National,LBYt,Total,2023,0.721,0.759,0.618,0.799
Libya,Africa,LBY,Subnat,LBYr101,Cyrenaica,2023,0.712,0.759,0.607,0.782
Libya,Africa,LBY,Subnat,LBYr103,Fezzan,2023,0.72,0.759,0.633,0.776
Libya,Africa,LBY,Subnat,LBYr102,Tripolitania,2023,0.726,0.759,0.622,0.811
Liechtenstein,Europe,LIE,National,LIEt,Total,2023,0.938,0.979,0.842,1
Lithuania,Europe,LTU,National,LTUt,Total,2023,0.895,0.862,0.911,0.912
Lithuania,Europe,LTU,Subnat,LTUr101,"Alytus County",2023,0.861,0.86,0.886,0.839
Lithuania,Europe,LTU,Subnat,LTUr102,"Kaunas County",2023,0.901,0.871,0.922,0.912
Lithuania,Europe,LTU,Subnat,LTUr103,"Klaipeda County",2023,0.895,0.872,0.905,0.91
Lithuania,Europe,LTU,Subnat,LTUr104,"Marijampole County",2023,0.85,0.863,0.857,0.83
Lithuania,Europe,LTU,Subnat,LTUr105,"Panevezys County",2023,0.866,0.857,0.876,0.863
Lithuania,Europe,LTU,Subnat,LTUr106,"Siauliai County",2023,0.868,0.861,0.877,0.865
Lithuania,Europe,LTU,Subnat,LTUr107,"Taurage County",2023,0.84,0.852,0.852,0.818
Lithuania,Europe,LTU,Subnat,LTUr108,"Telsiai County",2023,0.865,0.869,0.871,0.855
Lithuania,Europe,LTU,Subnat,LTUr109,"Utena County",2023,0.853,0.843,0.878,0.838
Lithuania,Europe,LTU,Subnat,LTUr110,"Vilnius County",2023,0.934,0.874,0.958,0.974
Luxembourg,Europe,LUX,National,LUXt,Total,2023,0.922,0.957,0.818,1
Madagascar,Africa,MDG,National,MDGt,Total,2023,0.487,0.671,0.405,0.424
Madagascar,Africa,MDG,Subnat,MDGr112,"Alaotra Mangoro",2023,0.506,0.689,0.441,0.427
Madagascar,Africa,MDG,Subnat,MDGr101,Analamanga,2023,0.582,0.708,0.56,0.499
Madagascar,Africa,MDG,Subnat,MDGr111,Analanjirofo,2023,0.505,0.655,0.45,0.438
Madagascar,Africa,MDG,Subnat,MDGr106,"Anamoroni Mania",2023,0.477,0.65,0.419,0.398
Madagascar,Africa,MDG,Subnat,MDGr118,Androy,2023,0.412,0.7,0.276,0.362
Madagascar,Africa,MDG,Subnat,MDGr119,Anosy,2023,0.383,0.657,0.229,0.375
Madagascar,Africa,MDG,Subnat,MDGr117,"Atsimo Andrefana",2023,0.446,0.636,0.34,0.41
Madagascar,Africa,MDG,Subnat,MDGr109,"Atsimo Atsinanana",2023,0.411,0.663,0.285,0.366
Madagascar,Africa,MDG,Subnat,MDGr110,Atsinanana,2023,0.497,0.666,0.436,0.423
Madagascar,Africa,MDG,Subnat,MDGr115,Betsiboka,2023,0.426,0.647,0.304,0.394
Madagascar,Africa,MDG,Subnat,MDGr113,Boeny,2023,0.499,0.688,0.417,0.434
Madagascar,Africa,MDG,Subnat,MDGr104,Bongolava,2023,0.46,0.644,0.366,0.414
Madagascar,Africa,MDG,Subnat,MDGr121,Diana,2023,0.549,0.741,0.492,0.454
Madagascar,Africa,MDG,Subnat,MDGr105,"Haute Matsiatra",2023,0.497,0.673,0.44,0.414
Madagascar,Africa,MDG,Subnat,MDGr108,Ihorombe,2023,0.449,0.716,0.317,0.398
Madagascar,Africa,MDG,Subnat,MDGr103,Itasy,2023,0.486,0.708,0.388,0.419
Madagascar,Africa,MDG,Subnat,MDGr116,Melaky,2023,0.432,0.645,0.307,0.407
Madagascar,Africa,MDG,Subnat,MDGr120,Menabe,2023,0.383,0.658,0.223,0.384
Madagascar,Africa,MDG,Subnat,MDGr122,Sava,2023,0.507,0.725,0.416,0.431
Madagascar,Africa,MDG,Subnat,MDGr114,Sofia,2023,0.468,0.667,0.381,0.403
Madagascar,Africa,MDG,Subnat,MDGr102,Vakinankaratra,2023,0.487,0.668,0.416,0.416
Madagascar,Africa,MDG,Subnat,MDGr107,"Vatovavy Fitovinany",2023,0.443,0.589,0.381,0.386
Malawi,Africa,MWI,National,MWIt,Total,2023,0.517,0.729,0.45,0.422
Malawi,Africa,MWI,Subnat,MWIr101,Blantyre,2023,0.584,0.727,0.548,0.5
Malawi,Africa,MWI,Subnat,MWIr102,Kasungu,2023,0.541,0.781,0.477,0.426
Malawi,Africa,MWI,Subnat,MWIr109,Lilongwe,2023,0.526,0.741,0.455,0.432
Malawi,Africa,MWI,Subnat,MWIr103,Machinga,2023,0.492,0.729,0.409,0.398
Malawi,Africa,MWI,Subnat,MWIr104,Mangochi,2023,0.467,0.701,0.371,0.391
Malawi,Africa,MWI,Subnat,MWIr110,Mulanje,2023,0.512,0.731,0.444,0.414
Malawi,Africa,MWI,Subnat,MWIr105,Mzimba,2023,0.554,0.738,0.505,0.455
Malawi,Africa,MWI,Subnat,MWIr112,"Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)",2023,0.494,0.726,0.413,0.401
Malawi,Africa,MWI,Subnat,MWIr111,"Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",2023,0.558,0.777,0.511,0.438
Malawi,Africa,MWI,Subnat,MWIr113,"Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)",2023,0.504,0.715,0.44,0.407
Malawi,Africa,MWI,Subnat,MWIr106,Salima,2023,0.49,0.712,0.402,0.41
Malawi,Africa,MWI,Subnat,MWIr107,Thyolo,2023,0.489,0.681,0.429,0.402
Malawi,Africa,MWI,Subnat,MWIr108,Zomba,2023,0.525,0.728,0.47,0.424
Malaysia,Asia/Pacific,MYS,National,MYSt,Total,2023,0.819,0.872,0.722,0.874
Malaysia,Asia/Pacific,MYS,Subnat,MYSr101,Johor,2023,0.833,0.872,0.731,0.907
Malaysia,Asia/Pacific,MYS,Subnat,MYSr102,Kedah,2023,0.816,0.872,0.709,0.878
Malaysia,Asia/Pacific,MYS,Subnat,MYSr103,Kelantan,2023,0.786,0.872,0.687,0.81
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2023,0.876,0.872,0.839,0.918
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2023,0.795,0.872,0.674,0.854
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2023,0.842,0.872,0.75,0.914
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2023,0.837,0.872,0.735,0.915
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2023,0.812,0.872,0.701,0.877
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2023,0.823,0.872,0.711,0.9
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2023,0.813,0.872,0.703,0.876
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2023,0.853,0.872,0.775,0.919
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2023,0.718,0.872,0.57,0.745
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2023,0.752,0.872,0.616,0.791
Malaysia,Asia/Pacific,MYS,Subnat,MYSr110,Selangor,2023,0.872,0.872,0.824,0.923
Malaysia,Asia/Pacific,MYS,Subnat,MYSr111,Terengganu,2023,0.807,0.872,0.705,0.856
Maldives,Asia/Pacific,MDV,National,MDVt,Total,2023,0.766,0.939,0.602,0.795
Maldives,Asia/Pacific,MDV,Subnat,MDVr104,Central,2023,0.722,0.943,0.513,0.777
Maldives,Asia/Pacific,MDV,Subnat,MDVr101,Male,2023,0.804,0.934,0.68,0.819
Maldives,Asia/Pacific,MDV,Subnat,MDVr102,North,2023,0.732,0.936,0.539,0.778
Maldives,Asia/Pacific,MDV,Subnat,MDVr103,"North Central",2023,0.729,0.956,0.52,0.778
Maldives,Asia/Pacific,MDV,Subnat,MDVr106,South,2023,0.736,0.934,0.544,0.785
Maldives,Asia/Pacific,MDV,Subnat,MDVr105,"South Central",2023,0.737,0.943,0.544,0.781
Mali,Africa,MLI,National,MLIt,Total,2023,0.419,0.622,0.249,0.476
Mali,Africa,MLI,Subnat,MLIr108,Bamako,2023,0.582,0.724,0.455,0.598
Mali,Africa,MLI,Subnat,MLIr107,"Gao and Kidal",2023,0.382,0.682,0.199,0.41
Mali,Africa,MLI,Subnat,MLIr101,Kayes,2023,0.388,0.596,0.215,0.457
Mali,Africa,MLI,Subnat,MLIr102,Koulikoro,2023,0.422,0.63,0.254,0.471
Mali,Africa,MLI,Subnat,MLIr105,Mopti,2023,0.35,0.598,0.166,0.432
Mali,Africa,MLI,Subnat,MLIr104,Segou,2023,0.374,0.592,0.192,0.461
Mali,Africa,MLI,Subnat,MLIr103,Sikasso,2023,0.401,0.625,0.218,0.474
Mali,Africa,MLI,Subnat,MLIr106,Tombouctou,2023,0.328,0.596,0.143,0.416
Mauritania,Africa,MRT,National,MRTt,Total,2023,0.563,0.746,0.383,0.625
Mauritania,Africa,MRT,Subnat,MRTr107,Adrar,2023,0.587,0.666,0.48,0.632
Mauritania,Africa,MRT,Subnat,MRTr103,Assaba,2023,0.496,0.725,0.297,0.566
Mauritania,Africa,MRT,Subnat,MRTr105,Brakna,2023,0.536,0.744,0.34,0.608
Mauritania,Africa,MRT,Subnat,MRTr104,Gorgol,2023,0.48,0.729,0.279,0.544
Mauritania,Africa,MRT,Subnat,MRTr110,Guidimagha,2023,0.457,0.743,0.24,0.536
Mauritania,Africa,MRT,Subnat,MRTr101,"Hodh Charghi",2023,0.423,0.736,0.205,0.501
Mauritania,Africa,MRT,Subnat,MRTr102,"Hodh Gharbi",2023,0.471,0.734,0.253,0.564
Mauritania,Africa,MRT,Subnat,MRTr112,Inchiri,2023,0.633,0.676,0.537,0.699
Mauritania,Africa,MRT,Subnat,MRTr108,Nouadhibou,2023,0.7,0.755,0.594,0.765
Mauritania,Africa,MRT,Subnat,MRTr109,Tagant,2023,0.53,0.682,0.384,0.57
Mauritania,Africa,MRT,Subnat,MRTr111,Tiris-Zemmour,2023,0.72,0.789,0.64,0.74
Mauritania,Africa,MRT,Subnat,MRTr106,"Trarza incl Nouakchott",2023,0.671,0.782,0.532,0.726
Mauritius,Africa,MUS,National,MUSt,Total,2023,0.806,0.845,0.73,0.847
Mauritius,Africa,MUS,Subnat,MUSr101,"North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)",2023,0.8,0.845,0.718,0.844
Mauritius,Africa,MUS,Subnat,MUSr103,Rodrigues,2023,0.723,0.845,0.568,0.788
Mauritius,Africa,MUS,Subnat,MUSr102,"South (Grand Port, Savanne, Plaines Wilhems, Black River)",2023,0.815,0.845,0.75,0.854
Mexico,America,MEX,National,MEXt,Total,2023,0.789,0.847,0.714,0.813
Mexico,America,MEX,Subnat,MEXr101,Aguascalientes,2023,0.797,0.844,0.73,0.822
Mexico,America,MEX,Subnat,MEXr102,"Baja California",2023,0.813,0.853,0.772,0.815
Mexico,America,MEX,Subnat,MEXr103,"Baja California Sur",2023,0.81,0.839,0.786,0.807
Mexico,America,MEX,Subnat,MEXr104,Campeche,2023,0.778,0.863,0.715,0.763
Mexico,America,MEX,Subnat,MEXr107,Chiapas,2023,0.699,0.805,0.606,0.699
Mexico,America,MEX,Subnat,MEXr108,Chihuahua,2023,0.796,0.826,0.747,0.817
Mexico,America,MEX,Subnat,MEXr105,Coahuila,2023,0.801,0.834,0.751,0.821
Mexico,America,MEX,Subnat,MEXr106,Colima,2023,0.789,0.838,0.729,0.804
Mexico,America,MEX,Subnat,MEXr109,"Distrito Federal",2023,0.845,0.844,0.863,0.829
Mexico,America,MEX,Subnat,MEXr110,Durango,2023,0.769,0.805,0.712,0.795
Mexico,America,MEX,Subnat,MEXr111,Guanajuato,2023,0.761,0.832,0.667,0.795
Mexico,America,MEX,Subnat,MEXr112,Guerrero,2023,0.711,0.774,0.65,0.716
Mexico,America,MEX,Subnat,MEXr113,Hidalgo,2023,0.766,0.835,0.709,0.76
Mexico,America,MEX,Subnat,MEXr114,Jalisco,2023,0.794,0.837,0.724,0.826
Mexico,America,MEX,Subnat,MEXr115,Mexico,2023,0.789,0.825,0.754,0.79
Mexico,America,MEX,Subnat,MEXr116,"Michoacan de Ocampo",2023,0.749,0.832,0.649,0.779
Mexico,America,MEX,Subnat,MEXr117,Morelos,2023,0.782,0.844,0.726,0.78
Mexico,America,MEX,Subnat,MEXr118,Nayarit,2023,0.775,0.793,0.743,0.79
Mexico,America,MEX,Subnat,MEXr119,"Nuevo Leon",2023,0.814,0.844,0.77,0.83
Mexico,America,MEX,Subnat,MEXr120,Oaxaca,2023,0.711,0.814,0.632,0.699
Mexico,America,MEX,Subnat,MEXr121,Puebla,2023,0.746,0.813,0.683,0.749
Mexico,America,MEX,Subnat,MEXr122,Queretaro,2023,0.792,0.835,0.743,0.8
Mexico,America,MEX,Subnat,MEXr123,"Quintana Roo",2023,0.789,0.84,0.745,0.786
Mexico,America,MEX,Subnat,MEXr124,"San Luis Potosi",2023,0.761,0.824,0.698,0.767
Mexico,America,MEX,Subnat,MEXr125,Sinaloa,2023,0.808,0.854,0.771,0.801
Mexico,America,MEX,Subnat,MEXr126,Sonora,2023,0.811,0.841,0.784,0.809
Mexico,America,MEX,Subnat,MEXr127,Tabasco,2023,0.778,0.855,0.728,0.757
Mexico,America,MEX,Subnat,MEXr128,Tamaulipas,2023,0.795,0.842,0.746,0.8
Mexico,America,MEX,Subnat,MEXr129,Tlaxcala,2023,0.769,0.818,0.722,0.768
Mexico,America,MEX,Subnat,MEXr130,Veracruz,2023,0.743,0.814,0.678,0.745
Mexico,America,MEX,Subnat,MEXr131,Yucatan,2023,0.773,0.825,0.717,0.782
Mexico,America,MEX,Subnat,MEXr132,Zacatecas,2023,0.772,0.837,0.686,0.8
"Micronesia, Fed. Sts.",Asia/Pacific,FSM,National,FSMt,Total,2023,0.615,0.726,0.565,0.566
Moldova,Europe,MDA,National,MDAt,Total,2023,0.785,0.788,0.801,0.765
Moldova,Europe,MDA,Subnat,MDAr102,Center,2023,0.76,0.781,0.757,0.742
Moldova,Europe,MDA,Subnat,MDAr104,Chisinau,2023,0.852,0.791,0.925,0.845
Moldova,Europe,MDA,Subnat,MDAr101,North,2023,0.764,0.785,0.767,0.741
Moldova,Europe,MDA,Subnat,MDAr103,South,2023,0.78,0.8,0.778,0.762
Mongolia,Asia/Pacific,MNG,National,MNGt,Total,2023,0.747,0.796,0.693,0.755
Mongolia,Asia/Pacific,MNG,Subnat,MNGr103,"Central (Dornogovi, Dundgovi, Umnugovi, Selenge, Tuv, Darkhan-Uul, Govisumber)",2023,0.736,0.817,0.652,0.748
Mongolia,Asia/Pacific,MNG,Subnat,MNGr104,"Eastern (Dornod, Sukhbaatar, Khentii)",2023,0.704,0.804,0.608,0.716
Mongolia,Asia/Pacific,MNG,Subnat,MNGr102,"Khangai (Arkhangai, Bayankhongor, Bulgan, Uvurkhangai, Khuvsgul, Orkhon)",2023,0.692,0.761,0.618,0.705
Mongolia,Asia/Pacific,MNG,Subnat,MNGr105,Ulaanbaatar,2023,0.786,0.809,0.75,0.802
Mongolia,Asia/Pacific,MNG,Subnat,MNGr101,"Western (Bayan-Ulgii, Govi-Altai, Zavkhan, Uvs, Khovd)",2023,0.682,0.775,0.608,0.673
Montenegro,Europe,MNE,National,MNEt,Total,2023,0.862,0.878,0.857,0.851
Montenegro,Europe,MNE,Subnat,MNEr102,Centre,2023,0.871,0.878,0.881,0.855
Montenegro,Europe,MNE,Subnat,MNEr101,North,2023,0.856,0.878,0.834,0.856
Montenegro,Europe,MNE,Subnat,MNEr103,South,2023,0.844,0.878,0.816,0.838
Morocco,Africa,MAR,National,MARt,Total,2023,0.71,0.851,0.625,0.674
Morocco,Africa,MAR,Subnat,MARr103,Centre,2023,0.746,0.868,0.701,0.683
Morocco,Africa,MAR,Subnat,MARr102,"Centre north",2023,0.717,0.84,0.658,0.666
Morocco,Africa,MAR,Subnat,MARr105,"Centre south",2023,0.664,0.86,0.512,0.666
Morocco,Africa,MAR,Subnat,MARr104,Eastern,2023,0.672,0.854,0.542,0.656
Morocco,Africa,MAR,Subnat,MARr101,"North west",2023,0.73,0.853,0.671,0.68
Morocco,Africa,MAR,Subnat,MARr107,South,2023,0.722,0.869,0.643,0.674
Morocco,Africa,MAR,Subnat,MARr106,Tensift,2023,0.693,0.82,0.606,0.671
Mozambique,Africa,MOZ,National,MOZt,Total,2023,0.493,0.671,0.454,0.394
Mozambique,Africa,MOZ,Subnat,MOZr102,"Cabo delgado",2023,0.446,0.619,0.393,0.366
Mozambique,Africa,MOZ,Subnat,MOZr109,Gaza,2023,0.53,0.644,0.509,0.455
Mozambique,Africa,MOZ,Subnat,MOZr108,Inhambane,2023,0.522,0.693,0.499,0.41
Mozambique,Africa,MOZ,Subnat,MOZr106,Manica,2023,0.511,0.653,0.514,0.398
Mozambique,Africa,MOZ,Subnat,MOZr111,"Maputo Cidade",2023,0.661,0.673,0.726,0.591
Mozambique,Africa,MOZ,Subnat,MOZr110,"Maputo Provincia",2023,0.633,0.7,0.673,0.54
Mozambique,Africa,MOZ,Subnat,MOZr103,Nampula,2023,0.449,0.65,0.402,0.346
Mozambique,Africa,MOZ,Subnat,MOZr101,Niassa,2023,0.443,0.657,0.366,0.361
Mozambique,Africa,MOZ,Subnat,MOZr107,Sofala,2023,0.516,0.647,0.516,0.412
Mozambique,Africa,MOZ,Subnat,MOZr105,Tete,2023,0.473,0.734,0.388,0.372
Mozambique,Africa,MOZ,Subnat,MOZr104,Zambezia,2023,0.446,0.707,0.366,0.342
Myanmar,Asia/Pacific,MMR,National,MMRt,Total,2023,0.609,0.721,0.532,0.588
Myanmar,Asia/Pacific,MMR,Subnat,MMRr114,Ayeyarwaddy,2023,0.585,0.702,0.537,0.53
Myanmar,Asia/Pacific,MMR,Subnat,MMRr107,Bago,2023,0.603,0.701,0.55,0.57
Myanmar,Asia/Pacific,MMR,Subnat,MMRr104,Chin,2023,0.618,0.665,0.603,0.589
Myanmar,Asia/Pacific,MMR,Subnat,MMRr101,Kachin,2023,0.651,0.743,0.582,0.637
Myanmar,Asia/Pacific,MMR,Subnat,MMRr102,Kayah,2023,0.635,0.764,0.549,0.61
Myanmar,Asia/Pacific,MMR,Subnat,MMRr103,Kayin,2023,0.581,0.7,0.473,0.593
Myanmar,Asia/Pacific,MMR,Subnat,MMRr108,Magway,2023,0.611,0.753,0.527,0.573
Myanmar,Asia/Pacific,MMR,Subnat,MMRr109,"Mandalay, NayPyitaw",2023,0.627,0.729,0.56,0.604
Myanmar,Asia/Pacific,MMR,Subnat,MMRr110,Mon,2023,0.633,0.778,0.529,0.617
Myanmar,Asia/Pacific,MMR,Subnat,MMRr111,Rakhine,2023,0.568,0.748,0.462,0.529
Myanmar,Asia/Pacific,MMR,Subnat,MMRr105,Sagaing,2023,0.599,0.728,0.521,0.567
Myanmar,Asia/Pacific,MMR,Subnat,MMRr113,Shan,2023,0.531,0.674,0.371,0.6
Myanmar,Asia/Pacific,MMR,Subnat,MMRr106,Taninthayi,2023,0.608,0.701,0.544,0.59
Myanmar,Asia/Pacific,MMR,Subnat,MMRr112,Yangon,2023,0.695,0.773,0.653,0.665
Namibia,Africa,NAM,National,NAMt,Total,2023,0.665,0.729,0.57,0.709
Namibia,Africa,NAM,Subnat,NAMr101,Caprivi,2023,0.626,0.698,0.58,0.607
Namibia,Africa,NAM,Subnat,NAMr102,Erongo,2023,0.717,0.743,0.612,0.811
Namibia,Africa,NAM,Subnat,NAMr103,Hardap,2023,0.681,0.779,0.522,0.779
Namibia,Africa,NAM,Subnat,NAMr104,Karas,2023,0.699,0.764,0.579,0.771
Namibia,Africa,NAM,Subnat,NAMr108,Kavango,2023,0.574,0.649,0.484,0.601
Namibia,Africa,NAM,Subnat,NAMr105,Khomas,2023,0.755,0.77,0.683,0.819
Namibia,Africa,NAM,Subnat,NAMr106,Kunene,2023,0.588,0.762,0.402,0.662
Namibia,Africa,NAM,Subnat,NAMr107,Ohangwena,2023,0.59,0.684,0.503,0.595
Namibia,Africa,NAM,Subnat,NAMr109,Omaheke,2023,0.609,0.759,0.434,0.686
Namibia,Africa,NAM,Subnat,NAMr110,Omusati,2023,0.632,0.762,0.536,0.619
Namibia,Africa,NAM,Subnat,NAMr111,Oshana,2023,0.683,0.758,0.605,0.694
Namibia,Africa,NAM,Subnat,NAMr112,Oshikoto,2023,0.634,0.709,0.546,0.658
Namibia,Africa,NAM,Subnat,NAMr113,Otjozondjupa,2023,0.654,0.747,0.492,0.759
Nepal,Asia/Pacific,NPL,National,NPLt,Total,2023,0.622,0.775,0.532,0.582
Nepal,Asia/Pacific,NPL,Subnat,NPLr103,"Bagmati province",2023,0.678,0.803,0.616,0.629
Nepal,Asia/Pacific,NPL,Subnat,NPLr104,"Gandaki province",2023,0.657,0.805,0.572,0.617
Nepal,Asia/Pacific,NPL,Subnat,NPLr106,"Karnali province",2023,0.597,0.758,0.525,0.535
Nepal,Asia/Pacific,NPL,Subnat,NPLr101,"Koshi province",2023,0.618,0.783,0.523,0.578
Nepal,Asia/Pacific,NPL,Subnat,NPLr105,"Lumbini province",2023,0.614,0.767,0.526,0.575
Nepal,Asia/Pacific,NPL,Subnat,NPLr102,"Madhesh province",2023,0.569,0.763,0.441,0.546
Nepal,Asia/Pacific,NPL,Subnat,NPLr107,"Sudurpashchim province",2023,0.601,0.752,0.53,0.545
Netherlands,Europe,NLD,National,NLDt,Total,2023,0.955,0.956,0.922,0.986
Netherlands,Europe,NLD,Subnat,NLDr103,Drenthe,2023,0.926,0.943,0.908,0.928
Netherlands,Europe,NLD,Subnat,NLDr106,Flevoland,2023,0.933,0.957,0.905,0.938
Netherlands,Europe,NLD,Subnat,NLDr102,Friesland,2023,0.931,0.955,0.904,0.936
Netherlands,Europe,NLD,Subnat,NLDr105,Gelderland,2023,0.944,0.955,0.918,0.959
Netherlands,Europe,NLD,Subnat,NLDr101,Groningen,2023,0.951,0.944,0.919,0.989
Netherlands,Europe,NLD,Subnat,NLDr112,Limburg,2023,0.944,0.957,0.908,0.969
Netherlands,Europe,NLD,Subnat,NLDr111,Noord-Brabant,2023,0.955,0.958,0.919,0.989
Netherlands,Europe,NLD,Subnat,NLDr108,Noord-Holland,2023,0.964,0.958,0.936,1
Netherlands,Europe,NLD,Subnat,NLDr104,Overijssel,2023,0.942,0.952,0.915,0.959
Netherlands,Europe,NLD,Subnat,NLDr107,Utrecht,2023,0.969,0.963,0.946,1
Netherlands,Europe,NLD,Subnat,NLDr110,Zeeland,2023,0.93,0.961,0.871,0.962
Netherlands,Europe,NLD,Subnat,NLDr109,Zuid-Holland,2023,0.954,0.957,0.923,0.983
"New Zealand",Asia/Pacific,NZL,National,NZLt,Total,2023,0.938,0.955,0.929,0.93
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr102,Auckland,2023,0.967,0.969,0.945,0.986
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr104,"Bay of Plenty",2023,0.93,0.951,0.915,0.924
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr113,Canterbury,2023,0.941,0.957,0.926,0.942
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr105,Gisborne,2023,0.896,0.908,0.904,0.876
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr106,"Hawkes Bay",2023,0.92,0.942,0.91,0.908
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr108,Manawatu-Wanganui,2023,0.914,0.94,0.908,0.894
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr111,Marlborough,2023,0.937,0.959,0.911,0.941
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr101,Northland,2023,0.899,0.944,0.906,0.849
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr114,Otago,2023,0.935,0.952,0.931,0.923
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr115,Southland,2023,0.928,0.938,0.888,0.959
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr107,Taranaki,2023,0.94,0.947,0.902,0.971
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr110,"Tasman - Nelson",2023,0.931,0.963,0.925,0.907
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr103,Waikato,2023,0.931,0.949,0.916,0.928
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr109,Wellington,2023,0.968,0.958,0.952,0.994
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr112,"West Coast",2023,0.918,0.94,0.884,0.929
Nicaragua,America,NIC,National,NICt,Total,2023,0.706,0.845,0.651,0.639
Nicaragua,America,NIC,Subnat,NICr103,"Atlantico (Rio San Juan, Atlantico Norte (Raan), Atlantico Sur (Raas))",2023,0.593,0.814,0.479,0.534
