iso3,year,undernourishment,vulnerability,ln_gdp_pcap
PHL,2009,16.4,0.476885470098027,7.530721615229424
POL,2009,2.5,0.308633356505395,9.354986254268587
PRT,2009,2.5,0.346546873977364,10.049802559780762
ROU,2009,2.5,0.426618557153406,9.053505766749067
RUS,2009,2.5,0.331894110113002,9.055185346817124
RWA,2009,36.5,0.589346033111792,6.335123567965208
WSM,2009,4.3,0.497849349494801,8.095349491905207
STP,2009,13.0,0.563173681544836,7.028450037795811
SAU,2009,3.4,0.424587656980636,9.782358427985107
SEN,2009,10.9,0.530241418190802,7.176785005482382
SRB,2009,2.5,0.424078589183431,8.76624537218137
SYC,2009,3.9,0.449070568689775,9.184724243135872
SLE,2009,28.1,0.603628805310329,6.481340970869406
SVN,2009,2.5,0.328671601421964,10.106501444029785
SLB,2009,14.1,0.664872646908828,7.349042534978455
ZAF,2009,3.5,0.407433895857732,8.760093188635565
ESP,2009,2.5,0.313344025439951,10.382197572418518
LKA,2009,11.1,0.478836939618608,7.6141441005161115
SUR,2009,7.3,0.401046766012819,8.87200716559247
SWE,2009,2.5,0.316799235747331,10.751667894597707
CHE,2009,2.5,0.28672463498892,11.17840769058272
SYR,2009,5.6,0.439770130810936,7.808811324677351
TJK,2009,29.3,0.396352288759749,6.499479708824726
THA,2009,10.6,0.433233625973356,8.327348978953273
TLS,2009,23.2,0.578904456392346,6.531721725940882
TGO,2009,20.7,0.516676053838374,6.580214870866899
TTO,2009,9.3,0.386997282646721,9.591106728335197
TUN,2009,3.6,0.358136196625925,8.313874405508013
TKM,2009,4.6,0.376559773727564,8.218242130281721
UGA,2009,19.8,0.56839676495714,6.683294723220978
UKR,2009,2.5,0.393883550457307,7.865989033040172
ARE,2009,5.3,0.405534695878042,10.540145499319603
URY,2009,2.5,0.405278591865369,9.198409049111728
UZB,2009,6.2,0.35679411061854,7.094897990894936
VUT,2009,7.3,0.597951138169729,7.842429296327897
VNM,2009,12.5,0.482091092099732,7.1116505738887605
ZMB,2009,45.6,0.505694513208793,7.035481325921209
ZWE,2009,27.1,0.514264430729419,6.600477455877784
AFG,2010,17.6,0.583799555533243,6.329045999506046
ALB,2010,6.1,0.431833568262864,8.330657495446216
DZA,2010,4.7,0.376966997977975,8.499596443805036
ARM,2010,3.2,0.360416761792963,8.020054968743029
AUT,2010,2.5,0.302436123092934,10.749594833222146
AZE,2010,2.5,0.412433420974441,8.673090990146315
BGD,2010,17.9,0.554066162157698,6.629872080847246
BRB,2010,2.6,0.376445819468084,9.844818883145802
BLR,2010,2.5,0.3538374515555,8.705277917827742
BEL,2010,2.5,0.353084644440966,10.696421099611392
BLZ,2010,4.7,0.469604563879054,8.603579851460406
BEN,2010,8.7,0.586485281723795,6.880635083500141
BIH,2010,2.5,0.358086868777428,8.41327125949687
BWA,2010,24.8,0.458235942908555,8.734838802441404
BRA,2010,3.5,0.378526828445353,9.341656498899543
BGR,2010,5.4,0.358876562959294,8.832580123636024
BFA,2010,15.0,0.558253496184134,6.4376832509568835
CPV,2010,15.2,0.423043214012607,8.18296724717603
KHM,2010,11.2,0.514246408905555,6.858853455719269
CMR,2010,5.9,0.49099379249661,7.243217734696508
CAN,2010,2.5,0.282958787445727,10.769761366706087
CAF,2010,27.6,0.57695999568616,6.167251858288651
TCD,2010,24.1,0.644084885267353,7.04036185018974
CHL,2010,3.3,0.352105813465069,9.444057463664135
CHN,2010,2.9,0.393382322777987,8.440149178531815
COL,2010,11.1,0.423508985756961,8.763786959626445
COM,2010,15.3,0.529671261281742,7.234592198620315
CRI,2010,3.1,0.388278190614311,9.01988037204307
HRV,2010,2.5,0.382246387784292,9.527432195858024
CYP,2010,2.5,0.358438544800189,10.34512473602766
CZE,2010,2.5,0.256749565862451,9.91147732451675
DNK,2010,2.5,0.333005372344239,10.969999159393712
DJI,2010,20.0,0.495513225698765,7.101044409404169
DMA,2010,4.1,0.444376847680874,8.929252463067273
DOM,2010,13.5,0.429186599831763,8.608609382019452
ECU,2010,9.5,0.47261194028612,8.41633576393151
SLV,2010,9.5,0.433474166192647,8.019636810404243
EST,2010,2.5,0.34436299408464,9.59313061077466
SWZ,2010,23.3,0.485564271640228,8.292286084858768
ETH,2010,23.9,0.586496086774501,5.800967903562083
FJI,2010,6.8,0.503102200870021,8.145881516620681
FIN,2010,2.5,0.282775596196683,10.74734289213496
FRA,2010,2.5,0.30505265421119,10.61385611934683
GAB,2010,14.4,0.438608489824362,9.03082447006512
GEO,2010,7.6,0.415520691675478,8.096125790909602
DEU,2010,2.5,0.302628007432016,10.655137946303125
GHA,2010,6.9,0.500951492895791,7.141951537551207
GRC,2010,2.5,0.34021467097093,10.19065882458394
GTM,2010,17.3,0.46295386689133,7.939251363539998
GIN,2010,18.4,0.529022512406963,6.491080566678987
GNB,2010,21.5,0.644852314748957,6.397253433695517
GUY,2010,9.5,0.482303636706171,8.429838874960845
HTI,2010,40.4,0.518890791279462,7.098150270247613
HND,2010,14.0,0.461660467261135,7.54609099766531
HUN,2010,2.5,0.362719171450801,9.487202372060642
ISL,2010,2.5,0.326859731103178,10.67445357632809
IND,2010,15.0,0.522110320005941,7.20602069281963
IDN,2010,15.0,0.473221196441619,8.028025819848873
IRQ,2010,14.5,0.447646681732774,8.403296784387633
IRL,2010,2.5,0.320175150067269,10.793011276731114
ISR,2010,2.5,0.31601240336029,10.355807260841935
ITA,2010,2.5,0.347474459298935,10.487290251657045
JAM,2010,8.6,0.441736235148068,8.478447660450911
JOR,2010,7.5,0.39984409503661,8.221066420315845
KAZ,2010,3.8,0.319572382395244,9.08171986118615
KEN,2010,24.3,0.530607826947682,6.995325336641599
KIR,2010,4.0,0.603662204318522,7.327846690925714
KWT,2010,2.5,0.370607065240307,10.576744533551231
LVA,2010,2.5,0.366813811492158,9.322634519663787
LBN,2010,4.1,0.407485813279005,8.939293892942755
LBR,2010,34.8,0.571580968816011,6.198992421989961
LBY,2010,6.3,0.409045741474971,9.358838552051404
LTU,2010,2.5,0.378214843895439,9.378319787650273
LUX,2010,2.5,0.307441884713422,11.616257847764778
MDG,2010,29.4,0.556561456916853,6.109268452870419
MWI,2010,14.7,0.574284682369751,6.526677412038552
MYS,2010,3.8,0.384271245629017,9.09373296373676
MLI,2010,6.7,0.601746313537067,6.718551284554682
MLT,2010,2.5,0.328189093905566,9.996367828824845
MRT,2010,7.1,0.553328188081541,7.414551011867206
MUS,2010,5.5,0.448441481488588,8.987243873532663
MEX,2010,4.1,0.38752274180135,9.182845918085524
MNG,2010,19.8,0.397756134097514,7.872919529275216
MNE,2010,2.5,0.384114527396856,8.808130349784937
MAR,2010,4.8,0.396514936440489,8.028776387887254
MOZ,2010,21.7,0.498301630599308,6.206950532746206
MMR,2010,11.1,0.51744743655342,6.918234354613274
NAM,2010,28.2,0.498206341321677,8.597521950540813
NPL,2010,11.7,0.521146946672907,6.372087788628265
NZL,2010,2.5,0.304509030403551,10.427088255299847
NIC,2010,19.3,0.459271655887384,7.330776748002456
NER,2010,14.3,0.633753701586389,6.162105003765174
NGA,2010,9.9,0.493774097838235,7.697237899757034
MKD,2010,3.3,0.364606732153453,8.483298370945421
NOR,2010,2.5,0.252714493089628,11.386945018837231
OMN,2010,4.5,0.421266977316988,10.067737624867242
PAK,2010,15.4,0.531160185987791,6.894978574531212
PAN,2010,10.1,0.413670632373399,9.027794495646724
PNG,2010,28.8,0.58079939077733,7.532017920675555
PRY,2010,2.9,0.385642720615073,8.466102557900683
PER,2010,9.4,0.426204261853152,8.531513157570886
PHL,2010,16.0,0.476553409821965,7.679211554079194
POL,2010,2.5,0.307593531038375,9.438887837221882
PRT,2010,2.5,0.342391582560376,10.023576154943452
ROU,2010,2.5,0.425750065256542,9.035931914675595
RUS,2010,2.5,0.329666743054757,9.27565892328376
RWA,2010,36.0,0.586016708397629,6.38624768514992
WSM,2010,4.3,0.498937980057668,8.167422337765368
STP,2010,14.7,0.555279282751629,6.951972701558201
SAU,2010,3.1,0.422323550616671,10.000087361441192
SEN,2010,10.3,0.531696186862795,7.151394217519003
SRB,2010,2.5,0.422740396873274,8.694657405297567
SYC,2010,4.3,0.455334143132471,9.29970518088109
SLE,2010,24.8,0.606969394280527,6.529476754090105
SVN,2010,2.5,0.327405211530253,10.05748858269996
SLB,2010,14.1,0.654809195664584,7.429612820962055
ZAF,2010,4.0,0.406422016520693,8.98387530524639
ESP,2010,2.5,0.309638243347369,10.330673128371389
LKA,2010,10.6,0.485946070926864,7.940358736758745
SUR,2010,7.4,0.404133181357518,8.980122459796002
SWE,2010,2.5,0.316552875547631,10.869383876296792
CHE,2010,2.5,0.285476828781736,11.245456037944786
SYR,2010,5.4,0.438527502403689,7.912282053739239
TJK,2010,26.6,0.393958607909386,6.603047600915982
THA,2010,10.4,0.432643762721404,8.511952058289356
TLS,2010,21.1,0.569714866059991,6.700805125566979
TGO,2010,19.9,0.510477975597596,6.558179595811597
TTO,2010,8.8,0.386446785958367,9.730051883288064
TUN,2010,3.4,0.359041892153873,8.364475766069239
TKM,2010,4.6,0.375066161650224,8.308578426784312
UGA,2010,18.7,0.564806560383452,6.7135491527708915
UKR,2010,2.5,0.388312714384106,8.019491841105038
ARE,2010,5.9,0.405581472532573,10.685027205620536
URY,2010,2.5,0.399970571962881,9.444705341802985
UZB,2010,4.8,0.354044950989855,7.469202133738341
VUT,2010,7.0,0.600381924016249,7.942784426385834
VNM,2010,11.3,0.476370641029745,7.428429341939105
ZMB,2010,44.9,0.505610460469804,7.2800814136617324
ZWE,2010,28.0,0.518763969698638,6.804116078264905
AFG,2011,17.7,0.59053916243912,6.4080256601244
ALB,2011,5.4,0.429483768942901,8.40418330338464
DZA,2011,4.1,0.379552524731042,8.685468838592291
ARM,2011,2.5,0.361389603971077,8.1165822122541
AUT,2011,2.5,0.30351203906509,10.841870354660255
AZE,2011,2.5,0.408604979566117,8.880421233723956
BRB,2011,2.5,0.368755441743557,9.870240716519481
BEL,2011,2.5,0.346981968907434,10.773961123913315
BLZ,2011,4.9,0.465927754312134,8.627342131367843
BEN,2011,9.1,0.583306152806076,6.965470815652557
BIH,2011,2.5,0.35567853724884,8.513725938974122
BWA,2011,23.3,0.45188402331688,8.893899769239773
BRA,2011,3.0,0.377964649422445,9.502758040494355
BGR,2011,5.3,0.354601442101865,8.96821538425733
BFA,2011,15.0,0.554980662662595,6.58620581665112
CPV,2011,14.7,0.419562413325763,8.294552980626891
KHM,2011,10.0,0.507040756544008,6.992998160650268
CMR,2011,4.9,0.496675968226672,7.322484390031291
CAN,2011,2.5,0.282921264521633,10.8632947353455
CAF,2011,26.7,0.585327602678619,6.2805031018807975
TCD,2011,24.1,0.650229823422627,7.17636323196062
CHL,2011,3.6,0.35031888842493,9.58103408697891
CHN,2011,2.5,0.391385779696248,8.64888093451629
COL,2011,11.1,0.421407374163063,8.90936960389555
COM,2011,15.6,0.538135898444988,7.333963547896911
CRI,2011,3.1,0.387322141849888,9.135227857373016
HRV,2011,2.7,0.379474528289321,9.595262532588416
CYP,2011,2.5,0.357214159155394,10.388558253566325
CZE,2011,2.5,0.259054460534571,10.00102743011892
DNK,2011,2.5,0.332402166204812,11.03181620220139
DJI,2011,19.5,0.490639647652111,7.174988844866695
DMA,2011,4.4,0.444892898893248,8.949677591586145
DOM,2011,12.4,0.428631041672784,8.670173496523594
ECU,2011,8.4,0.470275555716191,8.547468560636602
SLV,2011,9.3,0.425835896079374,8.110907895505955
EST,2011,2.5,0.341799206047643,9.77312516325173
SWZ,2011,24.9,0.489874430503694,8.369236523661467
ETH,2011,22.4,0.586098294237244,5.837803162749173
FJI,2011,7.0,0.500810906699799,8.328355140986021
FIN,2011,2.5,0.284787797120329,10.840763041323228
FRA,2011,2.5,0.305345184507752,10.690347822033576
GAB,2011,14.0,0.439778326841457,9.232015160776537
GEO,2011,8.0,0.415843007312644,8.323527901010868
DEU,2011,2.5,0.303222802759139,10.771566176040404
GHA,2011,6.9,0.487713768033296,7.31816529551182
GRC,2011,2.5,0.339666583190888,10.146621425335269
GTM,2011,15.6,0.459890096187658,8.061166218016941
GIN,2011,18.1,0.538076091647738,6.456290669208766
GNB,2011,22.6,0.639149990234534,6.578611526203278
GUY,2011,9.7,0.477234856938883,8.506581426455384
HTI,2011,39.5,0.517386278675685,7.179338102830608
HND,2011,13.2,0.45984101338143,7.637071024858434
HUN,2011,2.5,0.359653593096378,9.561803999610943
ISL,2011,2.5,0.325493676773067,10.77299254688271
IND,2011,14.6,0.519564659311755,7.276183770962893
IDN,2011,12.9,0.473695962813809,8.182968466153389
IRQ,2011,13.4,0.448201297699018,8.661387434150706
IRL,2011,2.5,0.318257175496754,10.872233748174967
ISR,2011,2.5,0.310209992367816,10.449367189977597
ITA,2011,2.5,0.3463905150169,10.556655463643745
JAM,2011,8.2,0.43969330429949,8.56267053122455
JOR,2011,8.4,0.398244023475797,8.28067434799454
KAZ,2011,3.4,0.317825352195248,9.331419878750102
KEN,2011,21.7,0.52411624972561,6.999554756272699
KIR,2011,3.7,0.5933576244085,7.479372626924776
KWT,2011,2.5,0.36718512389764,10.80303095545863
LVA,2011,2.5,0.372654243915782,9.465182109462873
LBN,2011,3.9,0.405270172765087,8.966351377636391
LBR,2011,35.2,0.57077176123538,6.3422760995743594
LBY,2011,7.1,0.414379669003671,8.9350925597102
LTU,2011,2.5,0.378919657220205,9.565342954809571
LUX,2011,2.5,0.306797621321266,11.68708931466304
MDG,2011,28.1,0.566092482791766,6.226860118077619
MWI,2011,14.1,0.570597485813972,6.637337976181271
MYS,2011,3.5,0.383472354958682,9.231818737429077
MLI,2011,6.2,0.607523226047,6.847553946317012
MLT,2011,2.5,0.327312496423035,10.065477530115238
MRT,2011,7.0,0.561993837453369,7.565896723610994
MUS,2011,5.5,0.44425514571248,9.126637297339373
MEX,2011,4.0,0.38641295329293,9.27467522280826
MNG,2011,17.1,0.398728682766065,8.225782045150266
MNE,2011,2.5,0.385924209934143,8.899136742947976
MAR,2011,4.7,0.393088873092612,8.10228022336322
MOZ,2011,20.0,0.499005122418093,6.426774003850309
MMR,2011,9.2,0.515544320044431,7.10137031291203
NAM,2011,29.1,0.490432966609929,8.671593857293704
NPL,2011,10.8,0.514616993631517,6.6663442081738244
NZL,2011,2.5,0.303260934893808,10.556639914050221
NIC,2011,18.3,0.459542647877554,7.4263775820069595
NER,2011,14.6,0.62971346588411,6.235898954545853
NGA,2011,10.4,0.501718441995353,7.79086688909992
MKD,2011,3.5,0.364186034309867,8.59727283305077
NOR,2011,2.5,0.253656861347182,11.525069560796512
OMN,2011,4.6,0.42034215969298,10.13412326400229
PAK,2011,15.5,0.530950937604175,7.031507254657717
PAN,2011,8.9,0.409683985193785,9.175986572068863
PNG,2011,29.9,0.57596226250152,7.735597635950376
PRY,2011,2.5,0.384260066303147,8.666544064079135
PER,2011,8.5,0.425543403365404,8.676136585495906
PHL,2011,15.7,0.473255613872667,7.776501019729808
POL,2011,2.5,0.307944231068481,9.53731529013486
PRT,2011,2.5,0.342130616541435,10.053911692071285
ROU,2011,2.5,0.423734855890086,9.165413665447108
RUS,2011,2.5,0.327736396609131,9.568387616067692
RWA,2011,35.7,0.584889447692708,6.478714963624325
WSM,2011,4.6,0.507748228418192,8.248400069545891
STP,2011,16.5,0.555186442718747,7.106443740030617
SAU,2011,3.2,0.420754194953824,10.208275600274249
SEN,2011,10.9,0.529299947598528,7.225973286857178
SRB,2011,2.5,0.421167799628072,8.865352039453267
SYC,2011,4.9,0.459718738002901,9.401794577739082
SLE,2011,22.5,0.600313011149251,6.634825672583899
SVN,2011,2.5,0.324274992260202,10.124253418762567
SLB,2011,14.8,0.651981631502211,7.562189059768291
ZAF,2011,4.5,0.403822905231616,9.064858508731724
ESP,2011,2.5,0.308652160901424,10.367995543181516
LKA,2011,11.0,0.486607112228819,8.078675008466286
SUR,2011,7.6,0.401978887781574,8.980913204051438
SWE,2011,2.5,0.316409690298207,11.00840947380757
CHE,2011,2.5,0.285045585409829,11.412848289692617
SYR,2011,5.5,0.438931340055983,7.9902867935235955
TJK,2011,24.2,0.402236002310681,6.725756044080322
THA,2011,10.2,0.43315776057864,8.589257686846684
TLS,2011,19.0,0.564753106261569,6.844863658146354
TGO,2011,19.6,0.506145027775102,6.664395474966458
TTO,2011,8.0,0.384769273589993,9.860114756599481
TUN,2011,3.4,0.360884479264614,8.394041507789005
TKM,2011,4.7,0.375474372573618,8.545512253331482
UGA,2011,17.6,0.561556232257149,6.728174036761206
UKR,2011,2.5,0.385168279632309,8.204315832854398
ARE,2011,5.6,0.405633468695195,10.835436069798055
URY,2011,2.5,0.39892761885332,9.624584668160601
UZB,2011,3.6,0.354600718437807,7.643896746377335
VUT,2011,6.9,0.589990835004549,8.059335078517623
VNM,2011,10.4,0.474494977228409,7.576058919459159
ZMB,2011,43.9,0.502867877480326,7.393181970017579
ZWE,2011,29.2,0.511557169282433,6.944324535339107
AFG,2012,18.6,0.58448305398306,6.479150196564419
ALB,2012,4.9,0.421123244527392,8.348146436988143
DZA,2012,3.7,0.378386203303321,8.70510722228401
ARG,2012,3.7,0.402684521100847,9.468829251187325
ARM,2012,2.5,0.363919341031858,8.163816800372278
AUS,2012,2.5,0.327651540035783,11.128334075542075
AUT,2012,2.5,0.299746164396747,10.7841595194626
AZE,2012,2.5,0.406015071896848,8.922106851048769
BRB,2012,2.5,0.358080088992138,9.853985852434722
BEL,2012,2.5,0.345817592860862,10.711617650259736
BLZ,2012,5.1,0.463520018493945,8.649919868183174
BEN,2012,9.6,0.580838055670616,6.976838927201836
BIH,2012,2.5,0.351573580399197,8.453995422514705
BWA,2012,22.0,0.445750059962054,8.79414870702776
BRA,2012,2.7,0.377579515585208,9.435220123382098
BGR,2012,5.2,0.350127650977466,8.913544615123577
BFA,2012,14.6,0.552841202678991,6.595056397846815
CPV,2012,14.1,0.432133920446295,8.225988968832535
KHM,2012,9.2,0.5107649617967,7.084060968693511
CMR,2012,4.3,0.487098583620969,7.27869708604632
CAN,2012,2.5,0.282637109936743,10.871807857615337
CAF,2012,26.3,0.58010398283001,6.299676646102367
TCD,2012,24.0,0.646582549955799,7.211072074940789
CHL,2012,3.7,0.345661218232718,9.631803952522098
CHN,2012,2.5,0.390545976672936,8.764843179807412
COL,2012,10.0,0.419558259164838,9.00068030633393
COM,2012,15.9,0.537610143339975,7.306742287109562
CRI,2012,3.1,0.38627763628463,9.22296031469932
HRV,2012,2.8,0.376016983565733,9.511087994598988
CYP,2012,2.5,0.356690387995385,10.274772985705404
CZE,2012,2.5,0.259461054786135,9.904189076486476
DNK,2012,2.5,0.33085988397208,10.975820454990158
DJI,2012,18.8,0.505592502560806,7.244365776465976
DMA,2012,4.7,0.446590827270778,8.926452428691555
DOM,2012,11.6,0.428850094057527,8.701815374742651
ECU,2012,8.0,0.47112758305379,8.636589845718136
SLV,2012,9.0,0.42560154447675,8.15992166074219
EST,2012,2.5,0.342144707690559,9.773846513917094
SWZ,2012,24.0,0.489561080796066,8.37747025775448
ETH,2012,21.2,0.577326545415733,6.113905676726077
FJI,2012,7.3,0.500670556544971,8.375952935996727
FIN,2012,2.5,0.282654279896015,10.76957227417055
FRA,2012,2.5,0.30466001777237,10.617994516053528
GAB,2012,13.5,0.43425930344399,9.137443376384681
GEO,2012,8.1,0.414837877858689,8.418630702082925
DEU,2012,2.5,0.302375939245874,10.70852462115131
GHA,2012,7.3,0.486051497567497,7.341986151567393
GRC,2012,2.5,0.339539517676541,9.98157509099837
GTM,2012,15.0,0.456306926782175,8.097614836319716
GIN,2012,17.2,0.533418559701764,6.550156161286645
GNB,2012,23.7,0.631102511411452,6.45435174782368
GUY,2012,8.9,0.472928734763304,8.602342380785771
HTI,2012,39.7,0.51658100948715,7.216264428709141
HND,2012,12.9,0.458843892318288,7.662013902543044
HUN,2012,2.5,0.357989187676191,9.468863379701636
ISL,2012,2.5,0.325069690520314,10.736299885546948
IND,2012,14.2,0.518517907407249,7.264955481588603
IDN,2012,10.9,0.472696771065414,8.197613775535693
IRQ,2012,13.6,0.446193408260018,8.776104761343317
IRL,2012,2.5,0.322214782633118,10.807943301418545
ISR,2012,2.5,0.315916259004598,10.41395601517248
ITA,2012,2.5,0.34691510713493,10.458934518544364
JAM,2012,7.8,0.43634902104807,8.583136974520835
JOR,2012,9.1,0.402879322387984,8.33555253089088
KAZ,2012,3.0,0.315643844582005,9.394227090997724
KEN,2012,19.9,0.51977095820554,7.158518169861565
KIR,2012,3.4,0.592570897788334,7.519450164094895
KWT,2012,2.5,0.368498765309245,10.861979600113678
LVA,2012,2.5,0.37245517142689,9.49772364927767
LBN,2012,3.9,0.403011471924529,9.036818074628346
LBR,2012,35.6,0.567351902929126,6.458916096726574
LBY,2012,8.1,0.419625882820818,9.61419687226922
LTU,2012,2.5,0.377919787176456,9.567188275408533
LUX,2012,2.5,0.307592349561352,11.631460895470681
MDG,2012,27.4,0.559734295644905,6.2015454784844
MWI,2012,13.9,0.563938655543755,6.325186734965685
MYS,2012,3.4,0.381913355522797,9.268663469575523
MLI,2012,5.8,0.607629348326916,6.777893915377568
MLT,2012,2.5,0.325823922871526,10.03794471575503
MRT,2012,6.5,0.55330751606312,7.527857101639568
MUS,2012,6.1,0.439253168600273,9.136826898950886
MEX,2012,3.9,0.385167231682347,9.282115165803495
MNG,2012,14.8,0.391149283313261,8.37306644149591
MNE,2012,2.5,0.384790093146868,8.791446550793907
MAR,2012,4.5,0.392080635427409,8.059648346943582
MOZ,2012,19.9,0.498403175727957,6.5304194297656055
MMR,2012,8.0,0.511163679726638,7.092295951720546
NAM,2012,27.6,0.480969763323679,8.689909903983745
NPL,2012,10.1,0.513506856315141,6.669755591153829
NZL,2012,2.5,0.304325577292489,10.597976311617959
NIC,2012,17.2,0.452815375388235,7.487004694037964
NER,2012,14.8,0.630239863248394,6.270061924275405
NGA,2012,11.1,0.498387895347374,7.875954107965085
MKD,2012,3.7,0.365244289048668,8.527109172890501
NOR,2012,2.5,0.255054566936192,11.534451305684629
OMN,2012,5.5,0.419217425855702,10.112219671288631
PAK,2012,15.4,0.521180028445282,7.093707532575813
PAN,2012,7.9,0.408026593549533,9.311524752162143
PNG,2012,30.1,0.573849071071731,7.8766716153232705
PRY,2012,2.5,0.383976975657083,8.63802400750863
PER,2012,7.6,0.422211957824745,8.782534332864701
PHL,2012,14.9,0.473569565538227,7.868872690411539
POL,2012,2.5,0.306711067509004,9.4794068145356
PRT,2012,2.5,0.340361125960428,9.932727246703587
ROU,2012,2.5,0.422598120699237,9.097166484866571
RUS,2012,2.5,0.327926871365115,9.642243012505682
RWA,2012,35.3,0.582851255113001,6.560772172361426
WSM,2012,4.7,0.493575872077625,8.27756531917244
STP,2012,17.6,0.553102580838941,7.099030504056154
SAU,2012,3.1,0.419021326084971,10.265816795054077
SEN,2012,11.1,0.529409962907046,7.190553938320986
SRB,2012,2.5,0.414202338571523,8.74242110665041
SYC,2012,5.2,0.455831829588891,9.420370757673089
SLE,2012,21.6,0.585241842233092,6.843221481225657
SVN,2012,2.5,0.323288398118877,10.018695800090759
SLB,2012,15.8,0.651752665826952,7.633492354105749
ZAF,2012,5.0,0.401159295880016,8.996772921202362
ESP,2012,2.5,0.307273897053522,10.256129910046859
LKA,2012,10.8,0.490556612599657,8.110059529258649
SUR,2012,8.2,0.398581031210296,9.088312898426398
SWE,2012,2.5,0.314700272787348,10.963875600377142
CHE,2012,2.5,0.284735423715826,11.360196197353076
SYR,2012,6.3,0.444044932852215,7.548377433298399
TJK,2012,22.5,0.396485877505444,6.859040572645934
THA,2012,9.4,0.434821973977634,8.652690056196338
TLS,2012,17.6,0.559685215661774,6.930122293742309
TGO,2012,20.1,0.505168842241433,6.63646092152364
TTO,2012,7.4,0.374573131930209,9.91995811275515
TUN,2012,3.4,0.358536472747598,8.365734710094882
TKM,2012,4.7,0.374709185239927,8.708453816568987
UGA,2012,17.7,0.554381052633244,6.678622411912198
UKR,2012,2.5,0.379587590051605,8.281810619196659
ARE,2012,4.9,0.404913821110829,10.859661782634682
URY,2012,2.5,0.398605081446857,9.696438418548222
UZB,2012,2.8,0.354392809563666,7.743853438128018
VUT,2012,7.1,0.60081526362832,8.007961019645338
VNM,2012,9.3,0.472100077820776,7.689424962620857
ZMB,2012,42.8,0.501552544274584,7.444278247560012
ZWE,2012,29.9,0.506888747253479,7.121732786020021
AFG,2013,19.7,0.589309821840208,6.456906379532865
ALB,2013,4.6,0.421483656902282,8.393948055084588
DZA,2013,3.1,0.376748958916696,8.696109187466437
ARG,2013,3.6,0.400681276190246,9.469906554177475
ARM,2013,2.5,0.363941116121719,8.21071338926169
AUS,2013,2.5,0.326712009769403,11.130063485613862
AUT,2013,2.5,0.301120968660119,10.825866803255078
AZE,2013,2.5,0.402166930525945,8.971492318810341
BGD,2013,17.3,0.544997102461483,6.865122259919668
BRB,2013,2.5,0.357953248169648,9.868275268693433
BEL,2013,2.5,0.345118499876652,10.757149292085947
BLZ,2013,5.5,0.454016812494056,8.691180615466505
BEN,2013,9.4,0.579385821359377,7.0638415068205855
BIH,2013,2.5,0.350151257937852,8.524082636626893
BWA,2013,21.3,0.450235850889115,8.804912092565065
BRA,2013,2.5,0.375542486696053,9.430189800731833
BGR,2013,4.8,0.350811797981278,8.961363613355251
BFA,2013,14.1,0.547578749950569,6.633005312116349
CPV,2013,14.6,0.436539514929418,8.284245730426901
KHM,2013,8.5,0.504030925163036,7.174464013533902
CMR,2013,4.1,0.488320573876493,7.362600105177694
CAN,2013,2.5,0.282478761386464,10.871195826825678
CAF,2013,28.7,0.589314809593107,5.898161498839876
TCD,2013,23.5,0.641136184490498,7.17387205528114
CHL,2013,3.5,0.344079856760782,9.660367584428581
CHN,2013,2.5,0.38875553483393,8.874452890423676
COL,2013,8.6,0.419633020247932,9.021489854600409
COM,2013,15.6,0.534502061518601,7.379835834277329
CRI,2013,3.1,0.38599546965765,9.287601386282267
HRV,2013,2.5,0.377119295387534,9.55650808144311
CYP,2013,2.5,0.358753712587886,10.232699821798711
CZE,2013,2.5,0.259269313459123,9.916428234558763
DNK,2013,2.5,0.339468571405337,11.02480012993141
DJI,2013,17.4,0.49948712925667,7.638171743090445
DMA,2013,4.7,0.440850107199613,8.964723421472065
DOM,2013,10.4,0.427265462612673,8.722025191892458
ECU,2013,8.5,0.473036922591737,8.717565894045311
SLV,2013,9.1,0.419193867649106,8.18375110247148
EST,2013,2.5,0.339648632213645,9.868398442029909
SWZ,2013,20.4,0.486514736303087,8.281754382607113
ETH,2013,19.8,0.567243401531577,6.18216720313197
FJI,2013,7.3,0.496411850608583,8.427803083949389
FIN,2013,2.5,0.286777076167595,10.813579401374739
FRA,2013,2.5,0.304543967682562,10.661232147292914
GAB,2013,13.0,0.434427757866055,9.126708847380323
GEO,2013,7.8,0.414950394886218,8.45786821213662
DEU,2013,2.5,0.301418592001533,10.762573026858988
GHA,2013,7.7,0.484265223036429,7.7383991629550435
GRC,2013,2.5,0.336971558392247,9.979213802755735
GTM,2013,15.4,0.453243397495068,8.144435238644446
GIN,2013,15.5,0.535697293417349,6.618011109635536
GNB,2013,25.1,0.626379514934783,6.483572892020436
GUY,2013,8.0,0.470781664590016,8.622797893340648
HTI,2013,39.8,0.517415059386383,7.284705824873745
HND,2013,13.0,0.456462424480516,7.640665542547515
HUN,2013,2.5,0.358291766815159,9.528027410362041
ISL,2013,2.5,0.324523544209554,10.815870318204588
IND,2013,13.4,0.515670169718861,7.267416542013342
IDN,2013,9.5,0.471728934269788,8.179368837713598
IRQ,2013,14.2,0.444135354160041,8.8024251882536
IRL,2013,2.5,0.321586708156117,10.870836586306313
ISR,2013,2.5,0.31215580061387,10.519600224179372
ITA,2013,2.5,0.346716424904212,10.482952874237286
JAM,2013,7.7,0.432120146445509,8.541732233993166
