region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Europe & Central Asia,ECS,Poland,POL,1998,national,HBS,national,1998,consumption,2,1998 - 2019,10,0.283277899785,0.071560078238,0.026189568452,0.091070353116,16.42065681406,13.505797660346,0.17296778207,0.323187390822,0.26799527039,0.033848537284,0.047717347103,0.05768368397,0.067106890183,0.076956467702,0.088321404771,0.101804972556,0.119728086115,0.148038473618,0.258794136698,0.52109610931,1.858052254,38663481,6684.11477782234,4256.77248584014,FALSE,micro,survey,8.053,0.162006831821,2.35288508879,
Europe & Central Asia,ECS,Poland,POL,1999,national,HBS,national,1999,consumption,2,1998 - 2019,10,0.300330274107,0.07840772091,0.029345749415,0.10046184275,16.153173790448,13.280240903938,0.175175929856,0.325903704053,0.275264765938,0.033267607346,0.046871340438,0.05704302429,0.066655170254,0.07665152845,0.088372111315,0.102370404085,0.120774930041,0.149770916592,0.258222967187,0.558375737333,1.858052254,38660271,6998.79475144289,4495.02084371566,FALSE,micro,survey,7.94,0.171046378926,2.410032955551,
Europe & Central Asia,ECS,Poland,POL,1999,national,HBS-LIS,national,1999,income,0,1985 - 1999,10,0.229981197674,0.065420847434,0.02827174638,0.09133297925,17.929826869471,15.330015554771,0.182216317343,0.322562035966,0.265214300441,0.030214482712,0.046616851674,0.058349534586,0.069074721668,0.079890068433,0.091628737096,0.105422111352,0.122720644165,0.149690732122,0.246392116191,0.558375737333,1.858052254,38660271,6998.79475144289,4495.02084371566,FALSE,micro,survey,8.965,0.179945185876,2.324167419022,
Europe & Central Asia,ECS,Poland,POL,2000,national,HBS,national,2000,consumption,2,1998 - 2019,10,0.302750904942,0.081369238348,0.031411925613,0.105528591554,16.152601313987,13.288286022829,0.18053076674,0.329655369431,0.275471030317,0.032328153939,0.046349729422,0.05668758732,0.066422525503,0.076746794982,0.088216657367,0.102160433133,0.120639092425,0.149579364382,0.260869661527,0.613655925715,1.858052254,38258629,7401.57697647848,4678.95072990963,FALSE,micro,survey,7.944,0.174949387264,2.439437593734,
Europe & Central Asia,ECS,Poland,POL,2001,national,HBS,national,2001,consumption,2,1998 - 2019,10,0.31322208049,0.084718713221,0.033100213277,0.110305514201,15.94805695845,13.113855810137,0.178769765173,0.32849026322,0.279999493825,0.032037883956,0.046387126257,0.056652129906,0.066357517696,0.076774480378,0.088419204403,0.102825680932,0.121677381621,0.151356928462,0.257511666389,0.646844478116,1.858052254,38248076,7494.96089503246,4773.33131279016,FALSE,micro,survey,7.857,0.176836615857,2.470786440422,
Europe & Central Asia,ECS,Poland,POL,2002,national,HBS,national,2002,consumption,2,1998 - 2019,10,0.322119025244,0.089346770314,0.03528753112,0.116544927853,16.085904591379,12.988372458814,0.19189764716,0.340502059177,0.289716019595,0.03111236604,0.04493847313,0.05516011204,0.064958730044,0.075121582573,0.087019616878,0.101607023112,0.120996737278,0.151805001613,0.267280357291,0.659168680283,1.858052254,38230364,7640.99307757777,4952.09412054135,FALSE,micro,survey,7.794,0.182827856696,2.497738814131,
Europe & Central Asia,ECS,Poland,POL,2003,national,HBS,national,2003,consumption,2,1998 - 2019,10,0.276488420572,0.075808298455,0.029454431026,0.098210198458,17.772074059611,14.223821570217,0.201925298142,0.349113337031,0.303107360812,0.029788391417,0.043026688915,0.053619718841,0.063878457749,0.074495912257,0.086426056848,0.101983805479,0.122347807928,0.154528777112,0.269904383454,0.663668851155,1.858052254,38204570,7915.55424389704,5027.46481853972,FALSE,micro,survey,8.412,0.189893424466,2.309858277924,
Europe & Central Asia,ECS,Poland,POL,2004,national,HBS,national,2004,consumption,2,1998 - 2019,10,0.263843121951,0.072463959603,0.028768844094,0.094884109139,18.534779920873,14.805232883799,0.209370651474,0.354260608253,0.314062715889,0.028441438989,0.04239236368,0.052569749894,0.062821894857,0.073932804529,0.086597819673,0.102638986442,0.123724677578,0.15680714441,0.270073119948,0.686118422393,1.858052254,38182222,8323.38773754587,5230.57290575662,FALSE,micro,survey,8.703,0.192767472558,2.259386592853,
Europe & Central Asia,ECS,Poland,POL,2004,national,EU-SILC,national,2004,income,3,2004 - 2023,10,0.259234317372,0.093814100782,0.049788836581,0.150605900159,19.405408676541,15.726754329338,0.270997062287,0.380217810861,0.326444530174,0.019406223367,0.037549694399,0.050217930506,0.062049630565,0.074561471468,0.088276091426,0.104071727947,0.124698935068,0.157037533516,0.282130761737,0.686118422393,1.858052254,38182222,8323.38773754587,5230.57290575662,FALSE,micro,survey,9.163,0.226198838444,2.923590025286,
Europe & Central Asia,ECS,Poland,POL,2005,national,HBS,national,2005,consumption,2,1998 - 2019,10,0.312702912253,0.085329117288,0.033453061049,0.111364182454,16.615166062151,13.361485215791,0.197620930773,0.34492579303300003,0.296244588815,0.03067710979,0.044417450304,0.054188532741,0.064007469787,0.074699573388,0.086846039925,0.1019567609,0.121439038594,0.15207989378,0.26968813079,0.701101897592,1.858052254,38165445,8598.57681241557,5318.32404261366,FALSE,micro,survey,7.981,0.184002544066,2.447602955981,
Europe & Central Asia,ECS,Poland,POL,2005,national,EU-SILC,national,2005,income,3,2004 - 2023,10,0.216136693006,0.06822505603,0.032270187733,0.100078277611,20.549877394527,16.881898879728,0.228124520049,0.358083836762,0.311159906732,0.023703829366,0.040565512768,0.052562558088,0.064116911505,0.076117396092,0.089293539832,0.10492287261,0.124644422218,0.156065204884,0.268007752637,0.701101897592,1.858052254,38165445,8598.57681241557,5318.32404261366,FALSE,micro,survey,9.741,0.204943346358,2.305112336435,
Europe & Central Asia,ECS,Poland,POL,2006,national,HBS,national,2006,consumption,2,1998 - 2019,10,0.264066848441,0.06778562797,0.025182226995,0.08669729243,17.681136278927,14.346794958368,0.187539100336,0.337091161051,0.290007460191,0.031607118052,0.045174447736,0.055182547657,0.06496757253,0.075699071428,0.087493996535,0.102300929304,0.121760225641,0.152230875982,0.263583215135,0.710108888288,1.858052254,38141267,9137.65850849801,5580.93992813092,FALSE,micro,survey,8.473,0.176811866313,2.257666209498,
Europe & Central Asia,ECS,Poland,POL,2006,national,EU-SILC,national,2006,income,3,2004 - 2023,10,0.168998601961,0.050898851053,0.023344505962,0.074399224065,21.97371484714,18.267878754576,0.21316667494,0.346675452053,0.291673762431,0.025578253826,0.042846438679,0.05496245428,0.065888885248,0.076794354276,0.089411598766,0.10396296495,0.12332659598,0.153188610912,0.264039843085,0.710108888288,1.858052254,38141267,9137.65850849801,5580.93992813092,FALSE,micro,survey,10.434,0.186018288894,2.0968211913,
Europe & Central Asia,ECS,Poland,POL,2007,national,HBS,national,2007,consumption,2,1998 - 2019,10,0.221663048507,0.054593193743,0.019578868163,0.069086890537,18.779439351859,15.295977308748,0.185467955525,0.335089389069,0.282756648573,0.032031568035,0.045627498167,0.055861278879,0.065455536483,0.075915239561,0.087539176233,0.101778071663,0.120482585556,0.150764898077,0.264544147346,0.727568605643,1.858052254,38120560,9760.7042604352,5876.10947036931,FALSE,micro,survey,8.948,0.169067573336,2.113726811524,
Europe & Central Asia,ECS,Poland,POL,2007,national,EU-SILC,national,2007,income,3,2004 - 2023,10,0.12063232421,0.03292177657,0.014983749386,0.049392045944,24.692537983656,20.445693695026,0.204372837291,0.340012862734,0.282046457734,0.027437648597,0.044215542519,0.056218764792,0.066578888602,0.077188516087,0.089187804851,0.103337626987,0.1219699737,0.150360781655,0.26350445221,0.727568605643,1.858052254,38120560,9760.7042604352,5876.10947036931,FALSE,micro,survey,11.523,0.169508221291,1.869289008407,
Europe & Central Asia,ECS,Poland,POL,2008,national,HBS,national,2008,consumption,2,1998 - 2019,10,0.188840334614,0.044213982111,0.015245618538,0.055295189506,20.122862745422,16.335286136315,0.188298620779,0.337170420421,0.281153007695,0.031961196869,0.045518462588,0.055628265068,0.065430862278,0.07582852838,0.087227893243,0.101201342088,0.119729657256,0.150270390501,0.26720340173,0.757871635946,1.858052254,38125759,10187.2017910883,6286.8760725674,FALSE,micro,survey,9.468,0.162834314668,1.976793498014,
Europe & Central Asia,ECS,Poland,POL,2008,national,EU-SILC,national,2008,income,3,2004 - 2023,10,0.095973437744,0.02542914493,0.010569305246,0.034787419529,26.625232886178,22.27128422671,0.194898831389,0.334856334762,0.27600298096,0.028027633765,0.045151245852,0.056890858468,0.067131253908,0.077663247775,0.089920309148,0.103836181541,0.122054583249,0.14845914444,0.260865541853,0.757871635946,1.858052254,38125759,10187.2017910883,6286.8760725674,FALSE,micro,survey,12.436,0.1613713496,1.580704509713,
Europe & Central Asia,ECS,Poland,POL,2009,national,HBS,national,2009,consumption,2,1998 - 2019,10,0.177034640521,0.040145704932,0.013643603924,0.050051851657,20.486284147864,16.592789875245,0.18623330904,0.335780890381,0.282258591172,0.032355563529,0.045937562561,0.055875256177,0.065323932283,0.075476414448,0.087007674262,0.101101220214,0.120344462293,0.150732791934,0.265845122299,0.78663586478,1.858052254,38151603,10446.5289138524,6471.54948471343,FALSE,micro,survey,9.596,0.157243254787,1.93427991908,
Europe & Central Asia,ECS,Poland,POL,2009,national,EU-SILC,national,2009,income,3,2004 - 2023,10,0.089672764419,0.024650321435,0.011306918804,0.035486592939,27.077189496272,22.773400374431,0.194324515606,0.333557212957,0.275117219217,0.02789431053,0.044766681489,0.0567735665,0.067655908452,0.078295791199,0.090226728775,0.103808095771,0.12176630999,0.150625086419,0.258187520876,0.78663586478,1.858052254,38151603,10446.5289138524,6471.54948471343,FALSE,micro,survey,12.687,0.167781244258,1.581299132678,
Europe & Central Asia,ECS,Poland,POL,2010,national,HBS,national,2010,consumption,2,1998 - 2019,10,0.168343989107,0.038543928186,0.013298266182,0.04823631726,20.663026574292,16.860612335255,0.181981058892,0.332188336058,0.281666232111,0.032291330039,0.046338347905,0.056129805243,0.065712165757,0.075989427909,0.087673498118,0.101884868659,0.120584473044,0.151493344089,0.261902739238,0.806936531627,1.858052254,38042794,10808.3975674238,6746.27756430236,FALSE,micro,survey,9.73,0.15566913753,1.910224943533,
Europe & Central Asia,ECS,Poland,POL,2010,national,EU-SILC,national,2010,income,3,2004 - 2023,10,0.080852883593,0.023606678378,0.011116117429,0.034756488513,27.622955339236,23.312692055938,0.194124101501,0.332148117563,0.272250542242,0.027905867873,0.045106349423,0.056883415852,0.06774788783,0.07885137557,0.090506090366,0.104167648762,0.121827321834,0.149084943216,0.257919099274,0.806936531627,1.858052254,38042794,10808.3975674238,6746.27756430236,FALSE,micro,survey,12.956,0.163911987684,1.564150667954,
Europe & Central Asia,ECS,Poland,POL,2011,national,HBS,national,2011,consumption,2,1998 - 2019,10,0.174601308986,0.040060550022,0.013776217856,0.050142846207,20.366033933679,16.870128793909,0.177794584755,0.327763434407,0.275987449004,0.032501012865,0.046377647264,0.0565802369,0.066470481518,0.077049140119,0.088927761202,0.102586106422,0.12090166783,0.15011621332,0.258489732561,0.841145821309,1.858052254,38063255,11370.313427173,6930.80696386394,FALSE,micro,survey,9.735,0.163799385717,1.927006982576,
Europe & Central Asia,ECS,Poland,POL,2011,national,EU-SILC,national,2011,income,3,2004 - 2023,10,0.085210902232,0.023283728597,0.010674197281,0.034182167537,27.835127796,23.542224009756,0.193146055929,0.331806459573,0.276872454123,0.027730555336,0.044867974163,0.056595821003,0.067565283442,0.078852571036,0.090950334065,0.104765209805,0.122638242705,0.150710272149,0.255323736297,0.841145821309,1.858052254,38063255,11370.313427173,6930.80696386394,FALSE,micro,survey,13.071,0.164088366744,1.565117831917,
Europe & Central Asia,ECS,Poland,POL,2012,national,HBS,national,2012,consumption,2,1998 - 2019,10,0.170340003308,0.038347756143,0.013023848098,0.047816276249,20.243208613783,16.733898614524,0.172931399855,0.323912771527,0.273169461292,0.033136490077,0.047166988668,0.057244396065,0.066898760883,0.077150389467,0.088651044685,0.10236648357,0.120789260185,0.150340253021,0.256255933378,0.871093748317,1.858052254,38063164,11542.2353368014,6987.81580783381,FALSE,micro,survey,9.667,0.155442775593,1.92047865161,
Europe & Central Asia,ECS,Poland,POL,2012,national,EU-SILC,national,2012,income,3,2004 - 2023,10,0.087067638529,0.023504208962,0.01015818938,0.033333654541,27.694332218321,23.494908312554,0.19037136974,0.330201589613,0.276763391711,0.027753602379,0.044767398096,0.056653487295,0.067871534838,0.079171568763,0.091153715597,0.105127198776,0.123451238474,0.151114602877,0.252935652906,0.871093748317,1.858052254,38063164,11542.2353368014,6987.81580783381,FALSE,micro,survey,13.047,0.165326837782,1.553249964048,
Europe & Central Asia,ECS,Poland,POL,2013,national,HBS,national,2013,consumption,2,1998 - 2019,10,0.169639965487,0.038427901627,0.013062609999,0.047871396412,20.467008364849,16.886031608717,0.175287751102,0.325495203589,0.277044470051,0.032747541943,0.046692493198,0.056862816175,0.066773126432,0.077035608521,0.088797316479,0.103141751471,0.121403697437,0.150352133751,0.256193514593,0.879734800388,1.858052254,38040196,11628.2286809525,6970.98780474619,FALSE,micro,survey,9.743,0.157679848021,1.907493091591,
Europe & Central Asia,ECS,Poland,POL,2013,national,EU-SILC,national,2013,income,3,2004 - 2023,10,0.081900331679,0.022950584605,0.010738640717,0.034186390123,28.377183090032,24.134867127142,0.193631310042,0.331373200542,0.277921359428,0.027383750292,0.044921173088,0.056752811466,0.067471509122,0.078725558321,0.091255569183,0.104960393963,0.123569743582,0.151297239484,0.253662251499,0.879734800388,1.858052254,38040196,11628.2286809525,6970.98780474619,FALSE,micro,survey,13.367,0.164732584626,1.543528334128,
Europe & Central Asia,ECS,Poland,POL,2014,national,HBS,national,2014,consumption,2,1998 - 2019,10,0.161559994611,0.035874489197,0.012049411919,0.04457904911,20.749772740869,17.37556193164,0.170250768766,0.32080153846,0.272233118191,0.032990333962,0.046879266717,0.057257284596,0.067424731833,0.078082784408,0.089788433442,0.103572851766,0.121957211368,0.150244357573,0.251802744335,0.88020829197,1.858052254,38011735,12093.1622787394,7197.70253652576,FALSE,micro,survey,9.988,0.16091839308,1.869462581711,
Europe & Central Asia,ECS,Poland,POL,2014,national,EU-SILC,national,2014,income,3,2004 - 2023,10,0.073547898498,0.02217624598,0.010695466618,0.033395587578,29.169560363949,24.985439826751,0.19121512016,0.328244454719,0.269883450495,0.027230204131,0.045274611661,0.057519061147,0.068459593341,0.079612856519,0.091331464553,0.104505454012,0.122856799719,0.15173605893,0.251473895987,0.88020829197,1.858052254,38011735,12093.1622787394,7197.70253652576,FALSE,micro,survey,13.793,0.163744027409,1.500779982028,
Europe & Central Asia,ECS,Poland,POL,2015,national,HBS,national,2015,consumption,2,1998 - 2019,10,0.144934854529,0.031651689651,0.010387555442,0.039050516885,21.160461610159,17.673173331215,0.16697867656,0.318235288737,0.270741268889,0.033473192918,0.047686962878,0.057781514097,0.067512555993,0.077905005132,0.089618412747,0.103502676008,0.121430604356,0.15051691566,0.250572160211,0.872514161498,1.858052254,37986412,12637.5220324406,7484.62634515901,FALSE,micro,survey,10.137,0.150046570877,1.819659864513,
Europe & Central Asia,ECS,Poland,POL,2015,national,EU-SILC,national,2015,income,3,2004 - 2023,10,0.062301554239,0.019158857741,0.009517658834,0.029827455329,30.667439179375,26.683643234052,0.18123572967,0.317509104776,0.263647188033,0.02780661493,0.04623800944,0.058741602311,0.069655394541,0.081497223546,0.093051569636,0.106386848561,0.124069477436,0.150229280683,0.242323978917,0.872514161498,1.858052254,37986412,12637.5220324406,7484.62634515901,FALSE,micro,survey,14.642,0.161067839181,1.436257489988,
Europe & Central Asia,ECS,Poland,POL,2016,national,HBS,national,2016,consumption,2,1998 - 2019,10,0.109795291127,0.021322626044,0.006464190681,0.025808782406,22.128418148597,18.580367143678,0.155875823125,0.307963476141,0.258467770906,0.035612858938,0.049386235651,0.059321232595,0.068763221729,0.078693562706,0.089733331123,0.103042063758,0.120782153396,0.148516103098,0.246149237007,0.866713997356,1.858052254,37970087,13026.1858988718,7770.57397690354,FALSE,micro,survey,10.59,0.134743249252,1.698385410054,
Europe & Central Asia,ECS,Poland,POL,2016,national,EU-SILC,national,2016,income,3,2004 - 2023,10,0.041090482146,0.013073651148,0.006520158583,0.020404865075,32.824017608701,27.839594463365,0.171115531438,0.311891679479,0.255558966547,0.030463220327,0.049191051679,0.06025287758,0.070161347229,0.079805287389,0.091117827786,0.103959740245,0.120740638156,0.148408796329,0.24589921328,0.866713997356,1.858052254,37970087,13026.1858988718,7770.57397690354,FALSE,micro,survey,15.22,0.127983338926,1.293102103521,
Europe & Central Asia,ECS,Poland,POL,2017,national,HBS,national,2017,consumption,2,1998 - 2019,10,0.097594781389,0.017784127841,0.005097653594,0.02128031539,22.550855165958,19.048420838406,0.150212059362,0.30296581323,0.256363825322,0.036468436692,0.050079028395,0.059762686631,0.06900305343,0.07907816855,0.090455092508,0.103712270417,0.120660818633,0.147816966745,0.242963478,0.884706431217,1.858052254,37974826,13695.6452848724,8240.76482386364,FALSE,micro,survey,10.824,0.129535542862,1.649303991868,
Europe & Central Asia,ECS,Poland,POL,2017,national,EU-SILC,national,2017,income,3,2004 - 2023,10,0.032807723344,0.010709943686,0.005794843925,0.018704395177,33.727607005558,29.509670914809,0.156799199075,0.296852709039,0.241388760858,0.032012618629,0.051065561421,0.061951419382,0.071705664663,0.082086660444,0.092973823263,0.105222319426,0.120909817004,0.146957925639,0.235114190128,0.884706431217,1.858052254,37974826,13695.6452848724,8240.76482386364,FALSE,micro,survey,16.055,0.12171626281,1.282147881777,
Europe & Central Asia,ECS,Poland,POL,2018,national,HBS,national,2018,consumption,2,1998 - 2019,10,0.109661905233,0.021274587791,0.006348215923,0.025636802162,22.313169491605,18.592932726599,0.160639181711,0.311410486091,0.256223360289,0.035357387905,0.049343944437,0.05920752605,0.068665367312,0.078355955582,0.089123525158,0.102372227756,0.119652992688,0.146789685874,0.251131387239,0.90074573539,1.858052254,37974750,14551.0850277089,8640.9089620632,FALSE,micro,survey,10.596,0.133202720612,1.691646812056,
Europe & Central Asia,ECS,Poland,POL,2018,national,EU-SILC,national,2018,income,3,2004 - 2023,10,0.029047260367,0.008676495322,0.004481039785,0.014529946564,36.255425055306,31.315688551257,0.16117077995,0.302148988466,0.242590553419,0.031862250822,0.049994619408,0.061470483669,0.071624670198,0.081601692671,0.092097353018,0.10436781317,0.120598955497,0.146270221443,0.240111940103,0.90074573539,1.858052254,37974750,14551.0850277089,8640.9089620632,FALSE,micro,survey,16.958,0.124793254176,1.167056410164,
Europe & Central Asia,ECS,Poland,POL,2019,national,HBS,national,2019,consumption,2,1998 - 2019,10,0.086573908367,0.015556778545,0.004336166908,0.018494302628,22.973750027471,19.322235766988,0.150102130385,0.30239472365,0.250937173872,0.036918721764,0.050697012409,0.060305855486,0.069203415537,0.07895365798,0.089785908561,0.102767244795,0.119729293446,0.146359514815,0.245279375206,0.920809625663,1.858052254,37965475,15221.3090624454,8923.43262932892,FALSE,micro,survey,10.961,0.121065276575,1.613151977405,
Europe & Central Asia,ECS,Poland,POL,2019,national,EU-SILC,national,2019,income,3,2004 - 2023,10,0.016216195576,0.004704949932,0.002167524441,0.006990414894,39.701571767455,34.722051839592,0.142580504561,0.28760177137,0.230806943395,0.034011418778,0.052217003227,0.06373797014,0.073093883207,0.082692907883,0.092934543961,0.104739017221,0.120100055047,0.145302605612,0.231170594924,0.920809625663,1.858052254,37965475,15221.3090624454,8923.43262932892,FALSE,micro,survey,18.661,0.110530422152,0.967213802549,
Europe & Central Asia,ECS,Poland,POL,2020,national,EU-SILC,national,2020,income,3,2004 - 2023,10,0.017277672268,0.005878949438,0.003144138362,0.009804775777,40.691270097472,35.985643699209,0.142922580757,0.284625995499,0.227161928498,0.03357776355,0.052199176395,0.064304202691,0.073939953378,0.083454256249,0.093424440321,0.105438998204,0.120993930466,0.145095177479,0.227572101266,0.951882087483,1.858052254,37515748,15090.2228440113,8738.29686674556,FALSE,micro,survey,19.293,0.115649856466,0.982142801986,
Europe & Central Asia,ECS,Poland,POL,2021,national,EU-SILC,national,2021,income,3,2004 - 2023,10,0.016118061896,0.004979438462,0.002332548165,0.007633703024,43.012731438576,37.969006348578,0.14199081167,0.28479504629,0.227727929804,0.033544953574,0.052377838111,0.064137839248,0.073832430737,0.083509069831,0.093471519751,0.105332974724,0.120626992591,0.145149173576,0.228017207858,1,1.858052254,36981559,16368.6239689025,9414.07100094074,FALSE,micro,survey,20.285,0.105959440604,0.911003291583,
Europe & Central Asia,ECS,Poland,POL,2022,national,EU-SILC,national,2022,income,3,2004 - 2023,10,0.019488848211,0.007830994666,0.004621425063,0.014172917126,43.472897727302,38.237755155787,0.150663836706,0.288581843321,0.229697478948,0.032748607625,0.052464270293,0.063923974668,0.073381033147,0.082712244722,0.093061061933,0.104744398561,0.120705619643,0.145075898448,0.231182890959,1.144294512626,1.858052254,36821749,17303.64494323,9942.08535508807,FALSE,micro,survey,20.419,0.110055500948,0.99122842519,
Europe & Central Asia,ECS,Poland,POL,2023,national,EU-SILC,national,2023,income,3,2004 - 2023,10,0.013940320687,0.005731991469,0.003406156719,0.010355493198,44.054622896889,38.839172876609,0.145952701941,0.284667888161,0.225147474667,0.033294961345,0.052707099333,0.06436910242,0.074170140713,0.083597844164,0.093576456247,0.105088334353,0.120283881083,0.143620592507,0.229291587833,1.276219203885,1.858052254,36687353,17410.3830137066,9953.38829585846,FALSE,micro,survey,20.72,0.106383421471,0.935349504252,
Europe & Central Asia,ECS,Portugal,PRT,2003,national,EU-SILC,national,2003,income,0,2003 - 2023,10,0.080770879376,0.026442423429,0.014711231665,0.046284051588,33.027726290397,25.169390437247,0.268980837974,0.387750057099,0.320361504883,0.022554844746,0.039850044346,0.050943247012,0.060862270055,0.070982476941,0.081890067152,0.096981823906,0.117174190878,0.156477769527,0.302283265436,0.782502705626,0.609995663,10458821,18846.5411903004,12061.591216932,FALSE,micro,survey,13.885,0.166629620374,1.691681337074,
Europe & Central Asia,ECS,Portugal,PRT,2004,national,EU-SILC,national,2004,income,0,2003 - 2023,10,0.076414445749,0.021347709691,0.01067232266,0.033978149942,34.120092635128,25.639717713436,0.263658973073,0.389387767181,0.31519948598,0.023586995042,0.040532918607,0.050922705106,0.060635503936,0.070476328814,0.080443486384,0.094791756527,0.115569423868,0.154399712848,0.308641168868,0.801011780378,0.609995663,10483861,19137.8370891182,12340.3807093418,FALSE,micro,survey,14.12,0.152293904889,1.486411772712,
Europe & Central Asia,ECS,Portugal,PRT,2005,national,EU-SILC,national,2005,income,0,2003 - 2023,10,0.065026973367,0.020331440158,0.01073676976,0.033121864069,34.01980036086,25.349059899613,0.257566611083,0.384800724074,0.313850433636,0.024473990782,0.042094600018,0.051973816559,0.060954398822,0.069650617265,0.080061470016,0.094283041288,0.115710955825,0.155127514709,0.305669594718,0.819252080534,0.609995663,10503330,19251.7145052945,12511.7122101132,FALSE,micro,survey,13.975,0.139338671866,1.465769963072,
Europe & Central Asia,ECS,Portugal,PRT,2006,national,EU-SILC,national,2006,income,0,2003 - 2023,10,0.062737037719,0.016390373335,0.006831863305,0.022149198665,34.623931953421,25.888781589426,0.244553189794,0.380607798697,0.328695015873,0.025209670538,0.041771218653,0.051311305104,0.060141022818,0.070040382911,0.080843384915,0.097301829112,0.119560999457,0.15732344764,0.296496738852,0.844711696333,0.609995663,10522288,19529.3122069254,12678.605834544,FALSE,micro,survey,14.244,0.142430254811,1.302372623249,
Europe & Central Asia,ECS,Portugal,PRT,2007,national,EU-SILC,national,2007,income,0,2003 - 2023,10,0.050207959993,0.014569780725,0.007226585968,0.022076007535,34.878331701241,27.188891251888,0.231498916567,0.367501831942,0.304803837959,0.026488303747,0.042027290426,0.053087188772,0.062878608899,0.072429675914,0.084093373161,0.098143176718,0.119137599631,0.15322362804,0.288491154691,0.865440647642,0.609995663,10542964,19979.5706224764,12971.2636249786,FALSE,micro,survey,14.894,0.157668743715,1.295003172521,
Europe & Central Asia,ECS,Portugal,PRT,2008,national,EU-SILC,national,2008,income,0,2003 - 2023,10,0.054196616613,0.016826483997,0.007866610453,0.024219604697,34.56947258348,27.126317643372,0.231423089473,0.366341509686,0.296194571798,0.025804206306,0.042904440226,0.053556316575,0.063169463344,0.07340383075,0.084314510536,0.098371693677,0.117307222171,0.152051911027,0.289116405389,0.88784266292,0.609995663,10558177,20014.4749270815,13130.2270577589,FALSE,micro,survey,14.863,0.149064184974,1.30137410564,
Europe & Central Asia,ECS,Portugal,PRT,2009,national,EU-SILC,national,2009,income,0,2003 - 2023,10,0.047200212878,0.013003843795,0.005660718741,0.018543092457,35.338522685169,28.634475074882,0.208861304767,0.349074152093,0.289726525084,0.027228044135,0.044334999903,0.055484129938,0.064675677354,0.075230484978,0.087493775201,0.101318151274,0.11906822822,0.150553841326,0.274612667671,0.880424456799,0.609995663,10568247,19371.1318849497,12814.4377926228,FALSE,micro,survey,15.617,0.146534227543,1.228709325592,
Europe & Central Asia,ECS,Portugal,PRT,2010,national,EU-SILC,national,2010,income,0,2003 - 2023,10,0.051775441012,0.014601825862,0.006476610535,0.020513110793,34.730737598163,27.563897363024,0.219536997221,0.358446704837,0.296585436883,0.026567553477,0.043811466769,0.054305388089,0.063572393498,0.073685104038,0.085649343219,0.100049239162,0.118680772966,0.150881596449,0.282797142333,0.892773035246,0.609995663,10573100,19698.6836746927,13110.2729971664,FALSE,micro,survey,15.082,0.141442770891,1.261564291596,
Europe & Central Asia,ECS,Portugal,PRT,2011,national,EU-SILC,national,2011,income,0,2003 - 2023,10,0.070105328396,0.021210727921,0.010234098973,0.032263424588,33.257161631277,26.198978842613,0.232217232975,0.36344677418,0.293314114846,0.024672963649,0.043758619983,0.054713778856,0.06397691013,0.073526280719,0.084788971703,0.098562508324,0.11783921441,0.151506676687,0.286654075538,0.925386101247,0.609995663,10557560,19389.6395868833,12649.0741409346,FALSE,micro,survey,14.399,0.144545121796,1.411656420428,
Europe & Central Asia,ECS,Portugal,PRT,2012,national,EU-SILC,national,2012,income,0,2003 - 2023,10,0.088260987,0.031150915638,0.016298735781,0.04970305128,31.313322291593,25.174898735144,0.236744949651,0.360347923758,0.293165904852,0.022087494662,0.042412766152,0.055586916726,0.065586019036,0.075364027508,0.086340179372,0.101074960011,0.119899127762,0.153972509317,0.277675999453,0.951050192805,0.609995663,10514844,18679.7626802294,12024.9855169444,FALSE,micro,survey,13.887,0.162509135458,1.609642072445,
Europe & Central Asia,ECS,Portugal,PRT,2013,national,EU-SILC,national,2013,income,0,2003 - 2023,10,0.09485302622,0.033391988578,0.017769841066,0.053631216826,31.239642597674,25.359252988799,0.240739026141,0.361871043587,0.298601859795,0.021359629969,0.041105418222,0.054731356767,0.065420071607,0.075937380701,0.087499959368,0.102075815787,0.121050719024,0.155787020105,0.27503262845,0.953660085413,0.609995663,10457295,18597.7214646143,11965.0855491495,FALSE,micro,survey,13.98,0.1740124142,1.633760209828,
Europe & Central Asia,ECS,Portugal,PRT,2014,national,EU-SILC,national,2014,income,0,2003 - 2023,10,0.087108022775,0.028476870484,0.014404264378,0.043827916366,31.797351047062,26.105878784114,0.228991339866,0.355621728061,0.284853981222,0.022614752314,0.042382200403,0.055600322322,0.066320130327,0.076815583765,0.087458792007,0.101928208137,0.12061921271,0.15223000115,0.274030796865,0.951007417729,0.609995663,10401062,18836.8967994149,12316.1716591655,FALSE,micro,survey,14.353,0.164186689238,1.517410312441,
